Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Super_Fund,Weighting_Percentage_Clean
Diversified_Balanced_Index_Superannuation,Equity,Sitc International,,1308 HK,14600.0,0.0,Listed,ART,0.0007020925701705842
Diversified_Balanced_Index_Superannuation,Equity,Glenmark Pharmaceuticals,,GNP IN,14579.0,0.0,Listed,ART,0.0007010827109943114
Diversified_Balanced_Index_Superannuation,Equity,Muthoot Finance,,MUTH IN,14565.0,0.0,Listed,ART,0.000700409471543463
Diversified_Balanced_Index_Superannuation,Equity,Nanto Bank,,8367 JP,14552.0,0.0,Listed,ART,0.0006997843206248179
Diversified_Balanced_Index_Superannuation,Equity,Advancetek Enterprise,,1442 TT,14533.0,0.0,Listed,ART,0.0006988706385129521
Diversified_Balanced_Index_Superannuation,Equity,Humansoft Ksc,,HUMANSFT KK,14530.0,0.0,Listed,ART,0.0006987263729163417
Diversified_Balanced_Index_Superannuation,Equity,Watches Of Switzerland,,WOSG LN,14509.0,0.0,Listed,ART,0.000697716513740069
Diversified_Balanced_Index_Superannuation,Equity,Life Time,,LTH US,14490.0,0.0,Listed,ART,0.0006968028316282031
Diversified_Balanced_Index_Superannuation,Equity,Terawulf,,WULF US,14487.0,0.0,Listed,ART,0.0006966585660315926
Diversified_Balanced_Index_Superannuation,Equity,Winnebago Industries,,WGO US,14475.0,0.0,Listed,ART,0.0006960815036451511
Diversified_Balanced_Index_Superannuation,Equity,Sarepta Therapeutics,,SRPT US,14441.0,0.0,Listed,ART,0.0006944464935502334
Diversified_Balanced_Index_Superannuation,Equity,Deyaar Development Pjsc,,DEYAAR UH,14335.0,0.0,Listed,ART,0.0006893491091366661
Diversified_Balanced_Index_Superannuation,Equity,China Ruyi,,136 HK,14298.0,0.0,Listed,ART,0.0006875698334451378
Diversified_Balanced_Index_Superannuation,Equity,Jeol,,6951 JP,14267.0,0.0,Listed,ART,0.0006860790889468305
Diversified_Balanced_Index_Superannuation,Equity,Denali Therapeutics,,DNLI US,14264.0,0.0,Listed,ART,0.0006859348233502202
Diversified_Balanced_Index_Superannuation,Equity,Indian Railway Catering & Tourism,,IRCTC IN,14259.0,0.0,Listed,ART,0.0006856943806892027
Diversified_Balanced_Index_Superannuation,Equity,Health & Happiness H&H International,,1112 HK,14257.0,0.0,Listed,ART,0.0006855982036247959
Diversified_Balanced_Index_Superannuation,Equity,Douzone Bizon,,012510 KS,14171.0,0.0,Listed,ART,0.0006814625898552978
