Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean
Australian Shares,Equity,Washington H Soul Pattinson And Company,,6821807,2184454.0,0.03,Listed,,AustralianSuper,0.02489728603250787
Australian Shares,Equity,Wesfarmers,,6948836,295400927.0,3.43,Listed,,AustralianSuper,3.3668282205928692
Australian Shares,Equity,Westpac,,6076146,420502035.0,4.89,Listed,,AustralianSuper,4.792666470727529
Australian Shares,Equity,Whitehaven Coal,,B1XQXC4,35711313.0,0.41,Listed,,AustralianSuper,0.40701922510495375
Australian Shares,Equity,Wisetech Global,,BZ8GX83,5205482.0,0.06,Listed,,AustralianSuper,0.059329413341306855
Australian Shares,Equity,Woodside Energy,,BMGT167,277225757.0,3.22,Listed,,AustralianSuper,3.159676957082877
Australian Shares,Equity,Woolworths,,6981239,131829831.0,1.53,Listed,,AustralianSuper,1.5025287829472136
Australian Shares,Equity,Worley,,6562474,1638898.0,0.02,Listed,,AustralianSuper,0.01867931862337457
Australian Shares,Equity,Xero,,B8P4LP4,119886274.0,1.39,Listed,,AustralianSuper,1.366402247495077
Australian Shares,Equity,Xero,,BVLH3Z2,9216176.0,0.11,Listed,,AustralianSuper,0.10504124600377678
Australian Shares,Equity,Athena Financial,,,,,Unlisted,Internally,AustralianSuper,
Australian Shares,Alternatives,BCI Ltd Convertible Note,,,,,Unlisted,Internally,AustralianSuper,
Australian Shares,Alternatives,Federation Mining Convertible Note,,,,,Unlisted,Internally,AustralianSuper,
Australian Shares,Equity,Federation Mining,,,,,Unlisted,Internally,AustralianSuper,
Australian Shares,Equity,Slate 1 Trust,,,,,Unlisted,Internally,AustralianSuper,
Australian Shares,Alternatives,Syrah Resources Convertible Note,,,,,Unlisted,Internally,AustralianSuper,
Australian Shares,Equity,Slate 1 Trust,,,,,Unlisted,,AustralianSuper,
Australian Shares,Equity,Athena Financial,,,,,Unlisted,,AustralianSuper,
Australian Shares,Equity,Federation Mining,,,,,Unlisted,,AustralianSuper,
