Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean
Balanced,Fixed Income,ArcelorMittal SA,,,3424902.0,0.0,,,AustralianSuper,0.0011252708992609169
Balanced,Fixed Income,Ares Capital Corp,,,2215116.0,0.0,,,AustralianSuper,0.0007277888749188284
Balanced,Fixed Income,Ares Strategic Income Fund,,,1164552.0,0.0,,,AustralianSuper,0.0003826201381166817
Balanced,Fixed Income,Arkema Sa,,,854248.0,0.0,,,AustralianSuper,0.0002806680060193955
Balanced,Fixed Income,Aroundtown Sa,,,1879624.0,0.0,,,AustralianSuper,0.0006175610831353428
Balanced,Fixed Income,Arthur J Gallagher & Co,,,3043559.0,0.0,,,AustralianSuper,0.0009999785024166115
Balanced,Fixed Income,Asahi Group Holdings Ltd,,,954319.0,0.0,,,AustralianSuper,0.0003135468983672464
Balanced,Fixed Income,ASB Bank Ltd,,,1035956.0,0.0,,,AustralianSuper,0.00034036919588202597
Balanced,Fixed Income,Asml Holding Nv,,,1150994.0,0.0,,,AustralianSuper,0.00037816558062797704
Balanced,Fixed Income,Asr Nederland Nv,,,1243960.0,0.0,,,AustralianSuper,0.00040871008508991207
Balanced,Fixed Income,Assa Abloy Ab,,,775851.0,0.0,,,AustralianSuper,0.0002549102288072714
Balanced,Fixed Income,Assura Financing PLC,,,909503.0,0.0,,,AustralianSuper,0.0002988223484031081
Balanced,Fixed Income,ASTM SpA,,,1160224.0,0.0,,,AustralianSuper,0.00038119814926794926
Balanced,Fixed Income,Astrazeneca Finance LLC,,,5987291.0,0.0,,,AustralianSuper,0.0019671582800637197
Balanced,Fixed Income,AstraZeneca PLC,,,1253645.0,0.0,,,AustralianSuper,0.00041189214655016466
Balanced,Fixed Income,AT&T Inc,,,25986893.0,0.01,,,AustralianSuper,0.008538140494270267
Balanced,Fixed Income,Athene Global Funding,,,31687793.0,0.01,,,AustralianSuper,0.010411203393470467
Balanced,Fixed Income,Athene Holding Ltd,,,539435.0,0.0,,,AustralianSuper,0.00017723441650091383
Balanced,Fixed Income,Atmos Energy Corp,,,2395073.0,0.0,,,AustralianSuper,0.0007869147638401163
Balanced,Fixed Income,Auckland International Airport Ltd,,,9037990.0,0.0,,,AustralianSuper,0.002969482669813961
