Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean
International Shares,Equity,Air Products And Chemicals,,2011602,980341.0,0.01,Listed,,AustralianSuper,0.01067273286791395
International Shares,Equity,Air Water,,6441465,296869.0,0.0,Listed,,AustralianSuper,0.003231940247082134
International Shares,Equity,Airbnb,,BMGYYH4,486743.0,0.01,Listed,,AustralianSuper,0.0052990520791510705
International Shares,Equity,Airbus Se,,4012250,21637289.0,0.24,Listed,,AustralianSuper,0.23555987710689746
International Shares,Equity,Airport City,,B0Z7M21,17031.0,0.0,Listed,,AustralianSuper,0.0001854123345585286
International Shares,Equity,Airtel Africa,,BKDRYJ4,195263.0,0.0,Listed,,AustralianSuper,0.0021257805579767463
International Shares,Equity,Aisin,,6010702,184523.0,0.0,Listed,,AustralianSuper,0.002008856802873781
International Shares,Equity,Ajinomoto,,6010906,355255.0,0.0,Listed,,AustralianSuper,0.003867574359320655
International Shares,Equity,Aker Asa,,B02R4D9,12368.0,0.0,Listed,,AustralianSuper,0.00013464739321354481
International Shares,Equity,Aker Bp Asa,,B1L95G3,292228.0,0.0,Listed,,AustralianSuper,0.0031814148143602663
International Shares,Equity,Aker Solutions Asa,,BQN1C50,27882.0,0.0,Listed,,AustralianSuper,0.0003035445195326695
International Shares,Equity,Akzo Nobel Nv,,BJ2KSG2,386511.0,0.0,Listed,,AustralianSuper,0.004207850792234833
International Shares,Equity,Alamos Gold,,BYNBW45,15619.0,0.0,Listed,,AustralianSuper,0.0001700402356567235
International Shares,Equity,Alamos Gold,,BZ3DNP6,226468.0,0.0,Listed,,AustralianSuper,0.0024655017663555196
International Shares,Equity,Alcon Ag,,BJT1GR5,6498.0,0.0,Listed,,AustralianSuper,7.074213786397269e-05
International Shares,Equity,Alcon Ag,,BJXBP41,677255.0,0.01,Listed,,AustralianSuper,0.007373109661290369
International Shares,Equity,Aldar Properties Pjsc,,B0LX3Y2,2629886.0,0.03,Listed,,AustralianSuper,0.028630926127813427
International Shares,Equity,Alfa Laval Ab,,7332687,117252.0,0.0,Listed,,AustralianSuper,0.0012764938671632078
International Shares,Equity,Alfresa,,6687214,65128.0,0.0,Listed,,AustralianSuper,0.0007090326184679614
International Shares,Equity,Alibaba,,BK6YZP5,9578005.0,0.11,Listed,,AustralianSuper,0.10427339953398272
International Shares,Equity,Alibaba,,BP41ZD1,13482309.0,0.15,Listed,,AustralianSuper,0.14677860295516768
