PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [VSACCCPSTB] - ASSETS - 2025-06-30,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
FIXED INCOME (PRIVATE DEBT),INTERNALLY,-,YHA PTY LTD,-,-,-,-,-,,,,,
FIXED INCOME (PRIVATE DEBT),INTERNALLY,-,ZEUSS CHILDCARE III PTY LTD,-,-,-,-,-,,,,,
SUB TOTAL FIXED INCOME (PRIVATE DEBT) INTERNALLY,,,,,,,,,,,"$30,576,643.00",1.51%,
FIXED INCOME,EXTERNALLY,-,-,STATE STREET INVESTMENT MANAGEMENT,-,-,-,-,,,"$420,110,857",20.61%,
FIXED INCOME,EXTERNALLY,-,-,"BAIN CAPITAL CREDIT, LP",-,-,-,-,,,"$70,332,055",3.45%,
FIXED INCOME,EXTERNALLY,-,-,FLAG ASSET MANAGEMENT PTY LTD,-,-,-,-,,,"$66,351,245",3.26%,
FIXED INCOME,EXTERNALLY,-,-,CHALLENGER LIFE COMPANY LIMITED,-,-,-,-,,,"$44,512,545",2.18%,
FIXED INCOME,EXTERNALLY,-,-,PACIFIC INVESTMENT MANAGEMENT COMPANY LLC,-,-,-,-,,,"$11,396,055",0.56%,
FIXED INCOME,EXTERNALLY,-,-,PAYDEN & RYGEL GLOBAL LIMITED,-,-,-,-,,,"$5,630,290",0.28%,
FIXED INCOME,EXTERNALLY,-,-,WESTBOURNE CREDIT MANAGEMENT LTD,-,-,-,-,,,"$3,029,429",0.15%,
FIXED INCOME,EXTERNALLY,-,-,ARES MANAGEMENT UK LIMITED,-,-,-,-,,,"$1,259,545",0.06%,
FIXED INCOME,EXTERNALLY,-,-,"OAKTREE CAPITAL MANAGEMENT, L.P.",-,-,-,-,,,"$178,564",0.01%,
FIXED INCOME,EXTERNALLY,-,-,INTERMEDIATE CAPITAL GROUP PLC,-,-,-,-,,,"$50,357",0.00%,
SUB TOTAL FIXED INCOME EXTERNALLY,,,,,,,,,,,"$622,850,942",30.56%,
LISTED EQUITY,-,-,-,-,COMMONWEALTH BANK OF AUSTRALIA,-,CBA AU,-,,"78,690","$14,537,959",0.71%,
LISTED EQUITY,-,-,-,-,MICROSOFT CORP.,-,MSFT US,-,,"16,933","$12,851,168",0.63%,
LISTED EQUITY,-,-,-,-,BHP GROUP LTD.,-,BHP AU,-,,"303,619","$11,157,970",0.55%,
LISTED EQUITY,-,-,-,-,NVIDIA CORP.,-,NVDA US,-,,"39,635","$9,554,960",0.47%,
LISTED EQUITY,-,-,-,-,"AMAZON.COM, INC.",-,AMZN US,-,,"27,844","$9,321,206",0.46%,
LISTED EQUITY,-,-,-,-,CSL LTD.,-,CSL AU,-,,"32,926","$7,885,232",0.39%,
LISTED EQUITY,-,-,-,-,"META PLATFORMS, INC.",-,META US,-,,"6,770","$7,623,548",0.37%,
LISTED EQUITY,-,-,-,-,"APPLE, INC.",-,AAPL US,-,,"22,390","$7,009,495",0.34%,
LISTED EQUITY,-,-,-,-,NATIONAL AUSTRALIA BANK LTD.,-,NAB AU,-,,"149,947","$5,901,910",0.29%,
LISTED EQUITY,-,-,-,-,WESTPAC BANKING CORP.,-,WBC AU,-,,"171,395","$5,803,420",0.28%,
LISTED EQUITY,-,-,-,-,MACQUARIE GROUP LTD.,-,MQG AU,-,,"25,006","$5,719,730",0.28%,
LISTED EQUITY,-,-,-,-,ANZ GROUP HOLDINGS LTD.,-,ANZ AU,-,,"165,976","$4,839,835",0.24%,
LISTED EQUITY,-,-,-,-,"ALPHABET, INC.",-,GOOG US,-,,"17,205","$4,657,027",0.23%,
LISTED EQUITY,-,-,-,-,TELSTRA GROUP LTD.,-,TLS AU,-,,"819,431","$3,966,051",0.19%,
LISTED EQUITY,-,-,-,-,"ALPHABET, INC.",-,GOOGL US,-,,"13,825","$3,717,576",0.18%,
LISTED EQUITY,-,-,-,-,WESFARMERS LTD.,-,WES AU,-,,"43,772","$3,709,635",0.18%,
LISTED EQUITY,-,-,-,-,XERO LTD.,-,XRO AU,-,,"19,605","$3,525,136",0.17%,
LISTED EQUITY,-,-,-,-,TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.,-,TSM US,-,,"9,941","$3,435,757",0.17%,
LISTED EQUITY,-,-,-,-,"RESMED, INC.",-,RMD AU,-,,"84,752","$3,335,001",0.16%,
LISTED EQUITY,-,-,-,-,"UNITEDHEALTH GROUP, INC.",-,UNH US,-,,"6,857","$3,264,202",0.16%,
LISTED EQUITY,-,-,-,-,COCHLEAR LTD.,-,COH AU,-,,"10,340","$3,106,246",0.15%,
LISTED EQUITY,-,-,-,-,TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.,-,2330 TT,-,,"53,282","$2,950,212",0.14%,
LISTED EQUITY,-,-,-,-,"VISA, INC.",-,V US,-,,"5,387","$2,919,017",0.14%,
LISTED EQUITY,-,-,-,-,BRAMBLES LTD.,-,BXB AU,-,,"115,148","$2,696,762",0.13%,
LISTED EQUITY,-,-,-,-,WISETECH GLOBAL LTD.,-,WTC AU,-,,"24,547","$2,676,385",0.13%,
LISTED EQUITY,-,-,-,-,QBE INSURANCE GROUP LTD.,-,QBE AU,-,,"114,219","$2,671,565",0.13%,
LISTED EQUITY,-,-,-,-,WOODSIDE ENERGY GROUP LTD.,-,WDS AU,-,,"105,124","$2,484,077",0.12%,
LISTED EQUITY,-,-,-,-,FISHER & PAYKEL HEALTHCARE CORP. LTD.,-,FPH AU,-,,"72,807","$2,448,464",0.12%,
LISTED EQUITY,-,-,-,-,RIO TINTO LTD.,-,RIO AU,-,,"22,493","$2,409,782",0.12%,
LISTED EQUITY,-,-,-,-,JAMES HARDIE INDUSTRIES PLC,-,JHX AU,-,,"57,662","$2,404,549",0.12%,
LISTED EQUITY,-,-,-,-,"BROADCOM, INC.",-,AVGO US,-,,"5,683","$2,390,520",0.12%,
LISTED EQUITY,-,-,-,-,AIRBUS SE,-,AIR FP,-,,"7,476","$2,373,243",0.12%,
LISTED EQUITY,-,-,-,-,"NETFLIX, INC.",-,NFLX US,-,,"1,126","$2,301,044",0.11%,
LISTED EQUITY,-,-,-,-,CAR GROUP LTD.,-,CAR AU,-,,"60,285","$2,255,820",0.11%,
LISTED EQUITY,-,-,-,-,"SALESFORCE, INC.",-,CRM US,-,,"5,163","$2,148,952",0.11%,
LISTED EQUITY,-,-,-,-,"BLOCK, INC.",-,XYZ AU,-,,"20,923","$2,147,894",0.11%,
LISTED EQUITY,-,-,-,-,JPMORGAN CHASE & CO.,-,JPM US,-,,"4,809","$2,127,010",0.10%,
LISTED EQUITY,-,-,-,-,NORTHERN STAR RESOURCES LTD.,-,NST AU,-,,"109,057","$2,023,010",0.10%,
LISTED EQUITY,-,-,-,-,"MASTERCARD, INC.",-,MA US,-,,"2,314","$1,984,256",0.10%,
LISTED EQUITY,-,-,-,-,ARISTOCRAT LEISURE LTD.,-,ALL AU,-,,"30,297","$1,974,444",0.10%,
LISTED EQUITY,-,-,-,-,"HCA HEALTHCARE, INC.",-,HCA US,-,,"3,343","$1,954,626",0.10%,
LISTED EQUITY,-,-,-,-,CANADIAN PACIFIC KANSAS CITY LTD.,-,CP US,-,,"14,927","$1,805,513",0.09%,
LISTED EQUITY,-,-,-,-,ROCHE HOLDING AG,-,ROG SW,-,,"3,619","$1,792,753",0.09%,
LISTED EQUITY,-,-,-,-,"INTUIT, INC.",-,INTU US,-,,"1,487","$1,786,641",0.09%,
LISTED EQUITY,-,-,-,-,"TESLA, INC.",-,TSLA US,-,,"3,513","$1,702,747",0.08%,
LISTED EQUITY,-,-,-,-,REA GROUP LTD.,-,REA AU,-,,"7,035","$1,691,459",0.08%,
LISTED EQUITY,-,-,-,-,ACCENTURE PLC,-,ACN US,-,,"3,658","$1,668,392",0.08%,
LISTED EQUITY,-,-,-,-,AON PLC,-,AON US,-,,"2,988","$1,626,557",0.08%,
LISTED EQUITY,-,-,-,-,"ELEVANCE HEALTH, INC.",-,ELV US,-,,"2,722","$1,615,324",0.08%,
LISTED EQUITY,-,-,-,-,ASML HOLDING NV,-,ASML NA,-,,"1,330","$1,612,874",0.08%,
LISTED EQUITY,-,-,-,-,WOOLWORTHS GROUP LTD.,-,WOW AU,-,,"51,443","$1,600,376",0.08%,
LISTED EQUITY,-,-,-,-,NEXTDC LTD.,-,NXT AU,-,,"108,395","$1,571,730",0.08%,
LISTED EQUITY,-,-,-,-,"MERCADOLIBRE, INC.",-,MELI US,-,,389,"$1,548,826",0.08%,
LISTED EQUITY,-,-,-,-,SAFRAN SA,-,SAF FP,-,,"3,090","$1,526,776",0.07%,
LISTED EQUITY,-,-,-,-,INSURANCE AUSTRALIA GROUP LTD.,-,IAG AU,-,,"167,024","$1,508,218",0.07%,
LISTED EQUITY,-,-,-,-,BANK OF AMERICA CORP.,-,BAC US,-,,"20,717","$1,495,922",0.07%,
LISTED EQUITY,-,-,-,-,VINCI SA,-,DG FP,-,,"6,661","$1,492,553",0.07%,
LISTED EQUITY,-,-,-,-,SANTOS LTD.,-,STO AU,-,,"184,021","$1,409,595",0.07%,
LISTED EQUITY,-,-,-,-,HUB24 LTD.,-,HUB AU,-,,"15,739","$1,403,398",0.07%,
LISTED EQUITY,-,-,-,-,UNILEVER PLC,-,UNA NA,-,,"15,057","$1,395,940",0.07%,
LISTED EQUITY,-,-,-,-,AMCOR PLC,-,AMC AU,-,,"98,305","$1,395,938",0.07%,
LISTED EQUITY,-,-,-,-,COLES GROUP LTD.,-,COL AU,-,,"66,572","$1,387,371",0.07%,
LISTED EQUITY,-,-,-,-,ORIGIN ENERGY LTD.,-,ORG AU,-,,"128,168","$1,382,928",0.07%,
LISTED EQUITY,-,-,-,-,SEEK LTD.,-,SEK AU,-,,"57,054","$1,372,133",0.07%,
LISTED EQUITY,-,-,-,-,BLUESCOPE STEEL LTD.,-,BSL AU,-,,"56,630","$1,308,725",0.06%,
LISTED EQUITY,-,-,-,-,SUNCORP GROUP LTD.,-,SUN AU,-,,"59,323","$1,281,944",0.06%,
LISTED EQUITY,-,-,-,-,SIEMENS AG,-,SIE GR,-,,"3,240","$1,263,054",0.06%,
LISTED EQUITY,-,-,-,-,CIGNA GROUP,-,CI US,-,,"2,457","$1,239,059",0.06%,
LISTED EQUITY,-,-,-,-,DIAGEO PLC,-,DGE LN,-,,"32,258","$1,233,024",0.06%,
LISTED EQUITY,-,-,-,-,TENCENT HOLDINGS LTD.,-,700 HK,-,,"12,588","$1,230,851",0.06%,
LISTED EQUITY,-,-,-,-,SAMSUNG ELECTRONICS CO. LTD.,-,005930 KS,-,,"17,983","$1,215,848",0.06%,
LISTED EQUITY,-,-,-,-,"BOOKING HOLDINGS, INC.",-,BKNG US,-,,137,"$1,215,683",0.06%,
LISTED EQUITY,-,-,-,-,HDFC BANK LTD.,-,HDB US,-,,"10,332","$1,208,862",0.06%,
LISTED EQUITY,-,-,-,-,NOVARTIS AG,-,NOVN SW,-,,"6,466","$1,192,119",0.06%,
LISTED EQUITY,-,-,-,-,PROCTER & GAMBLE CO.,-,PG US,-,,"4,895","$1,189,776",0.06%,
LISTED EQUITY,-,-,-,-,HSBC HOLDINGS PLC,-,HSBA LN,-,,"64,198","$1,183,736",0.06%,
LISTED EQUITY,-,-,-,-,TECHNOLOGY ONE LTD.,-,TNE AU,-,,"28,839","$1,182,714",0.06%,
LISTED EQUITY,-,-,-,-,AMADEUS IT GROUP SA,-,AMS SM,-,,"9,176","$1,174,836",0.06%,
LISTED EQUITY,-,-,-,-,FORTESCUE LTD.,-,FMG AU,-,,"76,710","$1,172,125",0.06%,
LISTED EQUITY,-,-,-,-,SPOTIFY TECHNOLOGY SA,-,SPOT US,-,,988,"$1,156,909",0.06%,
LISTED EQUITY,-,-,-,-,BNP PARIBAS SA,-,BNP FP,-,,"8,373","$1,144,605",0.06%,
LISTED EQUITY,-,-,-,-,"APPLIED MATERIALS, INC.",-,AMAT US,-,,"3,974","$1,110,350",0.05%,
LISTED EQUITY,-,-,-,-,"CHARTER COMMUNICATIONS, INC.",-,CHTR US,-,,"1,764","$1,100,640",0.05%,
LISTED EQUITY,-,-,-,-,COSTCO WHOLESALE CORP.,-,COST US,-,,726,"$1,096,175",0.05%,
LISTED EQUITY,-,-,-,-,SIGMA HEALTHCARE LTD.,-,SIG AU,-,,"363,650","$1,087,314",0.05%,
LISTED EQUITY,-,-,-,-,"SERVICENOW, INC.",-,NOW US,-,,687,"$1,077,447",0.05%,
LISTED EQUITY,-,-,-,-,ALS LTD.,-,ALQ AU,-,,"62,097","$1,061,853",0.05%,
LISTED EQUITY,-,-,-,-,ELI LILLY & CO.,-,LLY US,-,,853,"$1,014,218",0.05%,
LISTED EQUITY,-,-,-,-,RELIANCE WORLDWIDE CORP. LTD.,-,RWC AU,-,,"247,368","$1,014,207",0.05%,
LISTED EQUITY,-,-,-,-,COMPUTERSHARE LTD.,-,CPU AU,-,,"25,216","$1,005,849",0.05%,
LISTED EQUITY,-,-,-,-,LOTTERY CORP. LTD.,-,TLC AU,-,,"187,135","$997,427",0.05%,
LISTED EQUITY,-,-,-,-,NOVO NORDISK AS,-,NOVOB DC,-,,"9,430","$995,199",0.05%,
LISTED EQUITY,-,-,-,-,"S&P GLOBAL, INC.",-,SPGI US,-,,"1,228","$987,361",0.05%,
LISTED EQUITY,-,-,-,-,"PDD HOLDINGS, INC.",-,PDD US,-,,"6,122","$977,633",0.05%,
LISTED EQUITY,-,-,-,-,"THERMO FISHER SCIENTIFIC, INC.",-,TMO US,-,,"1,576","$974,885",0.05%,
LISTED EQUITY,-,-,-,-,QANTAS AIRWAYS LTD.,-,QAN AU,-,,"90,748","$974,634",0.05%,
LISTED EQUITY,-,-,-,-,"DELTA AIR LINES, INC.",-,DAL US,-,,"12,864","$965,334",0.05%,
LISTED EQUITY,-,-,-,-,UNILEVER PLC,-,ULVR LN,-,,"10,412","$963,456",0.05%,
LISTED EQUITY,-,-,-,-,ORICA LTD.,-,ORI AU,-,,"49,413","$963,060",0.05%,
LISTED EQUITY,-,-,-,-,NATWEST GROUP PLC,-,NWG LN,-,,"89,518","$957,258",0.05%,
LISTED EQUITY,-,-,-,-,AIA GROUP LTD.,-,1299 HK,-,,"69,855","$955,933",0.05%,
LISTED EQUITY,-,-,-,-,SEAGATE TECHNOLOGY HOLDINGS PLC,-,STX US,-,,"4,284","$943,555",0.05%,
LISTED EQUITY,-,-,-,-,"WALMART, INC.",-,WMT US,-,,"6,312","$941,671",0.05%,
LISTED EQUITY,-,-,-,-,"CLOUDFLARE, INC.",-,NET US,-,,"3,133","$936,361",0.05%,
LISTED EQUITY,-,-,-,-,RTX CORP.,-,RTX US,-,,"4,089","$910,944",0.04%,
LISTED EQUITY,-,-,-,-,GUZMAN Y GOMEZ LTD.,-,GYG AU,-,,"31,917","$902,919",0.04%,
LISTED EQUITY,-,-,-,-,EVOLUTION MINING LTD.,-,EVN AU,-,,"115,387","$898,870",0.04%,
LISTED EQUITY,-,-,-,-,"CHIPOTLE MEXICAN GRILL, INC.",-,CMG US,-,,"10,487","$898,588",0.04%,
LISTED EQUITY,-,-,-,-,"ZOETIS, INC.",-,ZTS US,-,,"3,730","$887,687",0.04%,
LISTED EQUITY,-,-,-,-,ING GROEP NV,-,INGA NA,-,,"26,458","$882,704",0.04%,
LISTED EQUITY,-,-,-,-,SONIC HEALTHCARE LTD.,-,SHL AU,-,,"32,925","$882,051",0.04%,
LISTED EQUITY,-,-,-,-,VENTIA SERVICES GROUP PTY. LTD.,-,VNT AU,-,,"169,477","$877,889",0.04%,
LISTED EQUITY,-,-,-,-,UNIVERSAL MUSIC GROUP NV,-,UMG NA,-,,"17,786","$875,435",0.04%,
LISTED EQUITY,-,-,-,-,"SYNOPSYS, INC.",-,SNPS US,-,,"1,112","$869,321",0.04%,
LISTED EQUITY,-,-,-,-,"HOME DEPOT, INC.",-,HD US,-,,"1,550","$867,017",0.04%,
LISTED EQUITY,-,-,-,-,ISHARES CORE TOPIX ETF,-,1475 JP,-,,"277,220","$863,913",0.04%,
LISTED EQUITY,-,-,-,-,AUCKLAND INTERNATIONAL AIRPORT LTD.,-,AIA AU,-,,"120,318","$854,255",0.04%,
LISTED EQUITY,-,-,-,-,ASX LTD.,-,ASX AU,-,,"12,235","$853,473",0.04%,
LISTED EQUITY,-,-,-,-,NESTLE SA,-,NESN SW,-,,"5,642","$852,452",0.04%,
LISTED EQUITY,-,-,-,-,DASSAULT SYSTEMES SE,-,DSY FP,-,,"15,474","$851,753",0.04%,
LISTED EQUITY,-,-,-,-,QUBE HOLDINGS LTD.,-,QUB AU,-,,"193,856","$829,709",0.04%,
LISTED EQUITY,-,-,-,-,WORLEY LTD.,-,WOR AU,-,,"62,366","$815,756",0.04%,
LISTED EQUITY,-,-,-,-,JOHNSON & JOHNSON,-,JNJ US,-,,"3,497","$815,163",0.04%,
LISTED EQUITY,-,-,-,-,ARM HOLDINGS PLC,-,ARM US,-,,"3,251","$802,303",0.04%,
LISTED EQUITY,-,-,-,-,RAMSAY HEALTH CARE LTD.,-,RHC AU,-,,"21,372","$784,138",0.04%,
LISTED EQUITY,-,-,-,-,LLOYDS BANKING GROUP PLC,-,LLOY LN,-,,"485,147","$778,085",0.04%,
LISTED EQUITY,-,-,-,-,SEA LTD.,-,SE US,-,,"3,112","$759,349",0.04%,
LISTED EQUITY,-,-,-,-,SGH LTD.,-,SGH AU,-,,"14,042","$759,255",0.04%,
LISTED EQUITY,-,-,-,-,PRO MEDICUS LTD.,-,PME AU,-,,"2,652","$755,887",0.04%,
LISTED EQUITY,-,-,-,-,BECTON DICKINSON & CO.,-,BDX US,-,,"2,849","$748,714",0.04%,
LISTED EQUITY,-,-,-,-,"INTUITIVE SURGICAL, INC.",-,ISRG US,-,,880,"$729,658",0.04%,
LISTED EQUITY,-,-,-,-,CLEANAWAY WASTE MANAGEMENT LTD.,-,CWY AU,-,,"266,400","$724,607",0.04%,
LISTED EQUITY,-,-,-,-,"INTERCONTINENTAL EXCHANGE, INC.",-,ICE US,-,,"2,550","$713,763",0.04%,
LISTED EQUITY,-,-,-,-,SOUTH32 LTD.,-,S32 AU,-,,"243,373","$708,215",0.03%,
LISTED EQUITY,-,-,-,-,WELLS FARGO & CO.,-,WFC US,-,,"5,742","$702,019",0.03%,
LISTED EQUITY,-,-,-,-,ALCON AG,-,ALC US,-,,"5,205","$701,202",0.03%,
LISTED EQUITY,-,-,-,-,APPLOVIN CORP.,-,APP US,-,,"1,312","$700,902",0.03%,
LISTED EQUITY,-,-,-,-,STERIS PLC,-,STE US,-,,"1,892","$693,449",0.03%,
LISTED EQUITY,-,-,-,-,PEXA GROUP LTD.,-,PXA AU,-,,"50,883","$692,016",0.03%,
LISTED EQUITY,-,-,-,-,ADYEN NV,-,ADYEN NA,-,,246,"$688,551",0.03%,
LISTED EQUITY,-,-,-,-,DYNO NOBEL LTD.,-,DNL AU,-,,"254,577","$684,811",0.03%,
LISTED EQUITY,-,-,-,-,"CATERPILLAR, INC.",-,CAT US,-,,"1,142","$676,155",0.03%,
LISTED EQUITY,-,-,-,-,NEWMONT CORP.,-,NEM AU,-,,"7,712","$673,340",0.03%,
LISTED EQUITY,-,-,-,-,"QUALCOMM, INC.",-,QCOM US,-,,"2,734","$664,401",0.03%,
LISTED EQUITY,-,-,-,-,TREASURY WINE ESTATES LTD.,-,TWE AU,-,,"84,682","$661,367",0.03%,
LISTED EQUITY,-,-,-,-,DANAHER CORP.,-,DHR US,-,,"2,188","$659,590",0.03%,
LISTED EQUITY,-,-,-,-,"COUPANG, INC.",-,CPNG US,-,,"14,273","$652,527",0.03%,
LISTED EQUITY,-,-,-,-,COMPASS GROUP PLC,-,CPG LN,-,,"12,344","$636,753",0.03%,
LISTED EQUITY,-,-,-,-,INFOSYS LTD.,-,INFY US,-,,"22,519","$636,725",0.03%,
LISTED EQUITY,-,-,-,-,CIE FINANCIERE RICHEMONT SA,-,CFR SW,-,,"2,221","$636,425",0.03%,
LISTED EQUITY,-,-,-,-,ORACLE CORP.,-,ORCL US,-,,"1,878","$626,379",0.03%,
LISTED EQUITY,-,-,-,-,EXPERIAN PLC,-,EXPN LN,-,,"7,909","$620,536",0.03%,
LISTED EQUITY,-,-,-,-,"ADOBE, INC.",-,ADBE US,-,,"1,047","$618,418",0.03%,
LISTED EQUITY,-,-,-,-,MEITUAN,-,3690 HK,-,,"25,164","$612,902",0.03%,
LISTED EQUITY,-,-,-,-,IBERDROLA SA,-,IBE SM,-,,"20,994","$612,589",0.03%,
LISTED EQUITY,-,-,-,-,CHARLES SCHWAB CORP.,-,SCHW US,-,,"4,362","$607,318",0.03%,
LISTED EQUITY,-,-,-,-,"CITIGROUP, INC.",-,C US,-,,"4,619","$599,952",0.03%,
LISTED EQUITY,-,-,-,-,ANSELL LTD.,-,ANN AU,-,,"19,618","$594,241",0.03%,
LISTED EQUITY,-,-,-,-,DAIMLER TRUCK HOLDING AG,-,DTG GR,-,,"8,207","$590,542",0.03%,
LISTED EQUITY,-,-,-,-,DBS GROUP HOLDINGS LTD.,-,DBS SP,-,,"10,924","$587,771",0.03%,
LISTED EQUITY,-,-,-,-,"ABBVIE, INC.",-,ABBV US,-,,"2,064","$584,596",0.03%,
LISTED EQUITY,-,-,-,-,ROBLOX CORP.,-,RBLX US,-,,"3,621","$581,207",0.03%,
LISTED EQUITY,-,-,-,-,ATLASSIAN CORP.,-,TEAM US,-,,"1,874","$580,742",0.03%,
LISTED EQUITY,-,-,-,-,"PALANTIR TECHNOLOGIES, INC.",-,PLTR US,-,,"2,668","$554,835",0.03%,
LISTED EQUITY,-,-,-,-,SANDFIRE RESOURCES LTD.,-,SFR AU,-,,"48,986","$549,626",0.03%,
LISTED EQUITY,-,-,-,-,BAYERISCHE MOTOREN WERKE AG,-,BMW GR,-,,"4,061","$548,758",0.03%,
LISTED EQUITY,-,-,-,-,"T-MOBILE U.S., INC.",-,TMUS US,-,,"1,499","$545,008",0.03%,
LISTED EQUITY,-,-,-,-,"WASTE MANAGEMENT, INC.",-,WM US,-,,"1,543","$538,584",0.03%,
LISTED EQUITY,-,-,-,-,ALCOA CORP.,-,AAI AU,-,,"11,949","$537,691",0.03%,
LISTED EQUITY,-,-,-,-,LAM RESEARCH CORP.,-,LRCX US,-,,"3,537","$525,397",0.03%,
LISTED EQUITY,-,-,-,-,ENDEAVOUR GROUP LTD.,-,EDV AU,-,,"130,998","$525,301",0.03%,
LISTED EQUITY,-,-,-,-,"GARTNER, INC.",-,IT US,-,,841,"$518,896",0.03%,
LISTED EQUITY,-,-,-,-,"PEPSICO, INC.",-,PEP US,-,,"2,565","$516,868",0.03%,
LISTED EQUITY,-,-,-,-,NU HOLDINGS LTD.,-,NU US,-,,"24,559","$514,146",0.03%,
LISTED EQUITY,-,-,-,-,AUB GROUP LTD.,-,AUB AU,-,,"14,460","$513,016",0.03%,
LISTED EQUITY,-,-,-,-,PINNACLE INVESTMENT MANAGEMENT GROUP LTD.,-,PNI AU,-,,"24,486","$502,961",0.02%,
LISTED EQUITY,-,-,-,-,"DEXCOM, INC.",-,DXCM US,-,,"3,770","$502,109",0.02%,
LISTED EQUITY,-,-,-,-,WALT DISNEY CO.,-,DIS US,-,,"2,623","$496,390",0.02%,
LISTED EQUITY,-,-,-,-,"TRADE DESK, INC.",-,TTD US,-,,"4,458","$489,681",0.02%,
LISTED EQUITY,-,-,-,-,"LIFE360, INC.",-,360 AU,-,,"15,191","$488,851",0.02%,
LISTED EQUITY,-,-,-,-,AURIZON HOLDINGS LTD.,-,AZJ AU,-,,"156,811","$475,139",0.02%,
LISTED EQUITY,-,-,-,-,"FISERV, INC.",-,FI US,-,,"1,797","$472,751",0.02%,
LISTED EQUITY,-,-,-,-,COCA-COLA CO.,-,KO US,-,,"4,370","$471,824",0.02%,
LISTED EQUITY,-,-,-,-,AMERICAN EXPRESS CO.,-,AXP US,-,,969,"$471,738",0.02%,
LISTED EQUITY,-,-,-,-,"WORKDAY, INC.",-,WDAY US,-,,"1,288","$471,636",0.02%,
LISTED EQUITY,-,-,-,-,"AUTOMATIC DATA PROCESSING, INC.",-,ADP US,-,,"1,000","$470,495",0.02%,
LISTED EQUITY,-,-,-,-,"SAMSARA, INC.",-,IOT US,-,,"7,698","$467,278",0.02%,
LISTED EQUITY,-,-,-,-,IGO LTD.,-,IGO AU,-,,"111,886","$466,566",0.02%,
LISTED EQUITY,-,-,-,-,MEDIBANK PVT LTD.,-,MPL AU,-,,"91,905","$464,118",0.02%,
LISTED EQUITY,-,-,-,-,ALLIANZ SE,-,ALV GR,-,,749,"$461,809",0.02%,
LISTED EQUITY,-,-,-,-,BANCO SANTANDER SA,-,SAN SM,-,,"36,612","$460,824",0.02%,
LISTED EQUITY,-,-,-,-,"UNITED AIRLINES HOLDINGS, INC.",-,UAL US,-,,"3,783","$459,729",0.02%,
LISTED EQUITY,-,-,-,-,"ARISTA NETWORKS, INC.",-,ANET US,-,,"2,937","$458,386",0.02%,
LISTED EQUITY,-,-,-,-,"MERCK & CO., INC.",-,MRK US,-,,"3,750","$452,904",0.02%,
LISTED EQUITY,-,-,-,-,KLA CORP.,-,KLAC US,-,,326,"$445,615",0.02%,
LISTED EQUITY,-,-,-,-,TRANE TECHNOLOGIES PLC,-,TT US,-,,667,"$445,106",0.02%,
LISTED EQUITY,-,-,-,-,UNITED OVERSEAS BANK LTD.,-,UOB SP,-,,"10,260","$442,496",0.02%,
LISTED EQUITY,-,-,-,-,BANCO BILBAO VIZCAYA ARGENTARIA SA,-,BBVA SM,-,,"18,792","$439,423",0.02%,
LISTED EQUITY,-,-,-,-,INTERNATIONAL BUSINESS MACHINES CORP.,-,IBM US,-,,969,"$435,506",0.02%,
LISTED EQUITY,-,-,-,-,"CISCO SYSTEMS, INC.",-,CSCO US,-,,"4,024","$425,974",0.02%,
LISTED EQUITY,-,-,-,-,ALIBABA GROUP HOLDING LTD.,-,BABA US,-,,"2,461","$425,880",0.02%,
LISTED EQUITY,-,-,-,-,CINTAS CORP.,-,CTAS US,-,,"1,253","$425,820",0.02%,
LISTED EQUITY,-,-,-,-,ASTRAZENECA PLC,-,AZN US,-,,"3,993","$425,802",0.02%,
LISTED EQUITY,-,-,-,-,SCHLUMBERGER NV,-,SLB US,-,,"8,230","$424,533",0.02%,
LISTED EQUITY,-,-,-,-,CHALLENGER LTD.,-,CGF AU,-,,"52,018","$420,302",0.02%,
LISTED EQUITY,-,-,-,-,ENGIE SA,-,ENGI FP,-,,"11,740","$418,968",0.02%,
LISTED EQUITY,-,-,-,-,HERMES INTERNATIONAL SCA,-,RMS FP,-,,101,"$415,186",0.02%,
LISTED EQUITY,-,-,-,-,SIMS LTD.,-,SGM AU,-,,"26,908","$412,769",0.02%,
LISTED EQUITY,-,-,-,-,"MEDIATEK, INC.",-,2454 TT,-,,"6,303","$411,496",0.02%,
LISTED EQUITY,-,-,-,-,SONY GROUP CORP.,-,6758 JP,-,,"10,401","$409,812",0.02%,
LISTED EQUITY,-,-,-,-,JB HI-FI LTD.,-,JBH AU,-,,"3,711","$409,455",0.02%,
LISTED EQUITY,-,-,-,-,SAP SE,-,SAP GR,-,,870,"$402,503",0.02%,
LISTED EQUITY,-,-,-,-,TABCORP HOLDINGS LTD.,-,TAH AU,-,,"559,894","$400,325",0.02%,
