PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCIEQU] - ASSETS - 2025-06-30,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,KESKO OYJ,-,KESKOB FH,-,,"3,932","$147,478",0.01%,
LISTED EQUITY,-,-,-,-,ALSTOM SA,-,ALO FP,-,,"4,117","$146,020",0.01%,
LISTED EQUITY,-,-,-,-,TOROMONT INDUSTRIES LTD.,-,TIH CN,-,,"1,067","$145,975",0.01%,
LISTED EQUITY,-,-,-,-,INPOST SA,-,INPST NA,-,,"5,773","$145,792",0.01%,
LISTED EQUITY,-,-,-,-,GETLINK SE,-,GET FP,-,,"4,966","$145,775",0.01%,
LISTED EQUITY,-,-,-,-,"TOPPAN HOLDINGS, INC.",-,7911 JP,-,,"3,503","$145,266",0.01%,
LISTED EQUITY,-,-,-,-,RICOH CO. LTD.,-,7752 JP,-,,"10,039","$144,810",0.01%,
LISTED EQUITY,-,-,-,-,HONGKONG LAND HOLDINGS LTD.,-,HKL SP,-,,"16,439","$144,740",0.01%,
LISTED EQUITY,-,-,-,-,EMS-CHEMIE HOLDING AG,-,EMSN SW,-,,126,"$144,670",0.01%,
LISTED EQUITY,-,-,-,-,SEMBCORP INDUSTRIES LTD.,-,SCI SP,-,,"17,585","$144,313",0.01%,
LISTED EQUITY,-,-,-,-,SECURITAS AB,-,SECUB SS,-,,"6,287","$142,429",0.01%,
LISTED EQUITY,-,-,-,-,LEG IMMOBILIEN SE,-,LEG GR,-,,"1,043","$140,764",0.01%,
LISTED EQUITY,-,-,-,-,VERBUND AG,-,VER AV,-,,"1,206","$140,736",0.01%,
LISTED EQUITY,-,-,-,-,BOLLORE SE,-,BOL FP,-,,"14,703","$140,371",0.01%,
LISTED EQUITY,-,-,-,-,SARTORIUS AG,-,SRT3 GR,-,,358,"$138,676",0.01%,
LISTED EQUITY,-,-,-,-,KIKKOMAN CORP.,-,2801 JP,-,,"9,769","$138,085",0.01%,
LISTED EQUITY,-,-,-,-,ZENSHO HOLDINGS CO. LTD.,-,7550 JP,-,,"1,482","$136,822",0.01%,
LISTED EQUITY,-,-,-,-,NIPPON SANSO HOLDINGS CORP.,-,4091 JP,-,,"2,358","$136,088",0.01%,
LISTED EQUITY,-,-,-,-,SARTORIUS STEDIM BIOTECH,-,DIM FP,-,,372,"$135,096",0.01%,
LISTED EQUITY,-,-,-,-,STORA ENSO OYJ,-,STERV FH,-,,"8,141","$134,503",0.01%,
LISTED EQUITY,-,-,-,-,DAI NIPPON PRINTING CO. LTD.,-,7912 JP,-,,"5,794","$134,049",0.01%,
LISTED EQUITY,-,-,-,-,HYATT HOTELS CORP.,-,H US,-,,629,"$133,951",0.01%,
LISTED EQUITY,-,-,-,-,DAITO TRUST CONSTRUCTION CO. LTD.,-,1878 JP,-,,808,"$133,878",0.01%,
LISTED EQUITY,-,-,-,-,SPIRAX GROUP PLC,-,SPX LN,-,,"1,071","$133,309",0.01%,
LISTED EQUITY,-,-,-,-,IVANHOE MINES LTD.,-,IVN CN,-,,"11,590","$132,588",0.01%,
LISTED EQUITY,-,-,-,-,SUMITOMO METAL MINING CO. LTD.,-,5713 JP,-,,"3,503","$131,757",0.01%,
LISTED EQUITY,-,-,-,-,HOLMEN AB,-,HOLMB SS,-,,"2,174","$130,569",0.01%,
LISTED EQUITY,-,-,-,-,EMPIRE CO. LTD.,-,EMPA CN,-,,"2,029","$128,200",0.01%,
LISTED EQUITY,-,-,-,-,LOTUS BAKERIES NV,-,LOTB BB,-,,9,"$128,175",0.01%,
LISTED EQUITY,-,-,-,-,CRODA INTERNATIONAL PLC,-,CRDA LN,-,,"2,092","$127,907",0.01%,
LISTED EQUITY,-,-,-,-,TOHO CO. LTD.,-,9602 JP,-,,"1,415","$127,195",0.01%,
LISTED EQUITY,-,-,-,-,FUTU HOLDINGS LTD.,-,FUTU US,-,,672,"$126,678",0.01%,
LISTED EQUITY,-,-,-,-,WEST FRASER TIMBER CO. LTD.,-,WFG CN,-,,"1,134","$126,627",0.01%,
LISTED EQUITY,-,-,-,-,SEKISUI CHEMICAL CO. LTD.,-,4204 JP,-,,"4,581","$126,416",0.01%,
LISTED EQUITY,-,-,-,-,YARA INTERNATIONAL ASA,-,YAR NO,-,,"2,250","$126,187",0.01%,
LISTED EQUITY,-,-,-,-,NISSAN MOTOR CO. LTD.,-,7201 JP,-,,"34,024","$125,872",0.01%,
LISTED EQUITY,-,-,-,-,JAPAN POST INSURANCE CO. LTD.,-,7181 JP,-,,"3,638","$125,333",0.01%,
LISTED EQUITY,-,-,-,-,DCC PLC,-,DCC LN,-,,"1,267","$125,225",0.01%,
LISTED EQUITY,-,-,-,-,AVOLTA AG,-,AVOL SW,-,,"1,507","$124,293",0.01%,
LISTED EQUITY,-,-,-,-,"M3, INC.",-,2413 JP,-,,"5,862","$122,945",0.01%,
LISTED EQUITY,-,-,-,-,BEIJER REF AB,-,BEIJB SS,-,,"5,098","$121,895",0.01%,
LISTED EQUITY,-,-,-,-,"TIS, INC.",-,3626 JP,-,,"2,358","$120,519",0.01%,
LISTED EQUITY,-,-,-,-,TELEPERFORMANCE SE,-,TEP FP,-,,800,"$118,021",0.01%,
LISTED EQUITY,-,-,-,-,CANADIAN UTILITIES LTD.,-,CU CN,-,,"2,795","$117,789",0.01%,
LISTED EQUITY,-,-,-,-,"HANKYU HANSHIN HOLDINGS, INC.",-,9042 JP,-,,"2,830","$117,181",0.00%,
LISTED EQUITY,-,-,-,-,NESTE OYJ,-,NESTE FH,-,,"5,614","$115,848",0.00%,
LISTED EQUITY,-,-,-,-,CAPITALAND INVESTMENT LTD.,-,CLI SP,-,,"36,315","$115,294",0.00%,
LISTED EQUITY,-,-,-,-,YOKOGAWA ELECTRIC CORP.,-,6841 JP,-,,"2,830","$115,238",0.00%,
LISTED EQUITY,-,-,-,-,AISIN CORP.,-,7259 JP,-,,"5,862","$114,369",0.00%,
LISTED EQUITY,-,-,-,-,BANQUE CANTONALE VAUDOISE,-,BCVN SW,-,,647,"$113,506",0.00%,
LISTED EQUITY,-,-,-,-,RANDSTAD NV,-,RAND NA,-,,"1,616","$113,489",0.00%,
LISTED EQUITY,-,-,-,-,"QUEBECOR, INC.",-,QBRB CN,-,,"2,422","$112,273",0.00%,
LISTED EQUITY,-,-,-,-,D'IETEREN GROUP,-,DIE BB,-,,342,"$111,821",0.00%,
LISTED EQUITY,-,-,-,-,EVONIK INDUSTRIES AG,-,EVK GR,-,,"3,561","$111,635",0.00%,
LISTED EQUITY,-,-,-,-,SYENSQO SA,-,SYENS BB,-,,949,"$111,262",0.00%,
LISTED EQUITY,-,-,-,-,GJENSIDIGE FORSIKRING ASA,-,GJF NO,-,,"2,863","$110,246",0.00%,
LISTED EQUITY,-,-,-,-,MONOTARO CO. LTD.,-,3064 JP,-,,"3,638","$109,345",0.00%,
LISTED EQUITY,-,-,-,-,NIBE INDUSTRIER AB,-,NIBEB SS,-,,"16,842","$108,777",0.00%,
LISTED EQUITY,-,-,-,-,SANDS CHINA LTD.,-,1928 HK,-,,"34,226","$108,710",0.00%,
LISTED EQUITY,-,-,-,-,OMRON CORP.,-,6645 JP,-,,"2,628","$108,089",0.00%,
LISTED EQUITY,-,-,-,-,U-HAUL HOLDING CO.,-,UHALB US,-,,"1,273","$105,644",0.00%,
LISTED EQUITY,-,-,-,-,HENDERSON LAND DEVELOPMENT CO. LTD.,-,12 HK,-,,"19,768","$105,480",0.00%,
LISTED EQUITY,-,-,-,-,TOKYU CORP.,-,9005 JP,-,,"5,794","$104,913",0.00%,
LISTED EQUITY,-,-,-,-,INFRASTRUTTURE WIRELESS ITALIANE SPA,-,INW IM,-,,"5,560","$103,382",0.00%,
LISTED EQUITY,-,-,-,-,PHOENIX GROUP HOLDINGS PLC,-,PHNX LN,-,,"7,500","$103,272",0.00%,
LISTED EQUITY,-,-,-,-,SALMAR ASA,-,SALM NO,-,,"1,565","$103,083",0.00%,
LISTED EQUITY,-,-,-,-,TEMENOS AG,-,TEMN SW,-,,940,"$102,247",0.00%,
LISTED EQUITY,-,-,-,-,KYOWA KIRIN CO. LTD.,-,4151 JP,-,,"3,908","$101,778",0.00%,
LISTED EQUITY,-,-,-,-,WHARF REAL ESTATE INVESTMENT CO. LTD.,-,1997 HK,-,,"23,581","$101,760",0.00%,
LISTED EQUITY,-,-,-,-,SUNTORY BEVERAGE & FOOD LTD.,-,2587 JP,-,,"2,089","$101,715",0.00%,
LISTED EQUITY,-,-,-,-,YAKULT HONSHA CO. LTD.,-,2267 JP,-,,"3,521","$100,893",0.00%,
LISTED EQUITY,-,-,-,-,"DENTSU GROUP, INC.",-,4324 JP,-,,"2,964","$100,088",0.00%,
LISTED EQUITY,-,-,-,-,HIKMA PHARMACEUTICALS PLC,-,HIK LN,-,,"2,407","$100,070",0.00%,
LISTED EQUITY,-,-,-,-,TELECOM ITALIA SPA,-,TIT IM,-,,"131,990","$98,964",0.00%,
LISTED EQUITY,-,-,-,-,SAGAX AB,-,SAGAB SS,-,,"2,834","$98,002",0.00%,
LISTED EQUITY,-,-,-,-,BIOMERIEUX,-,BIM FP,-,,463,"$97,333",0.00%,
LISTED EQUITY,-,-,-,-,"SAPUTO, INC.",-,SAP CN,-,,"3,099","$96,593",0.00%,
LISTED EQUITY,-,-,-,-,OTSUKA CORP.,-,4768 JP,-,,"3,099","$96,141",0.00%,
LISTED EQUITY,-,-,-,-,MERIDIAN ENERGY LTD.,-,MEL NZ,-,,"17,542","$95,872",0.00%,
LISTED EQUITY,-,-,-,-,MEIJI HOLDINGS CO. LTD.,-,2269 JP,-,,"2,830","$95,269",0.00%,
LISTED EQUITY,-,-,-,-,ARKEMA SA,-,AKE FP,-,,850,"$95,187",0.00%,
LISTED EQUITY,-,-,-,-,BROOKFIELD RENEWABLE CORP.,-,BEPC CN,-,,"1,907","$95,162",0.00%,
LISTED EQUITY,-,-,-,-,SCHRODERS PLC,-,SDR LN,-,,"12,559","$94,910",0.00%,
LISTED EQUITY,-,-,-,-,AEROPORTS DE PARIS SA,-,ADP FP,-,,491,"$93,606",0.00%,
LISTED EQUITY,-,-,-,-,DAVIDE CAMPARI-MILANO NV,-,CPR IM,-,,"9,050","$92,565",0.00%,
LISTED EQUITY,-,-,-,-,"HIKARI TSUSHIN, INC.",-,9435 JP,-,,202,"$90,875",0.00%,
LISTED EQUITY,-,-,-,-,SCSK CORP.,-,9719 JP,-,,"1,954","$89,745",0.00%,
LISTED EQUITY,-,-,-,-,DEMANT AS,-,DEMANT DC,-,,"1,384","$87,778",0.00%,
LISTED EQUITY,-,-,-,-,IPSEN SA,-,IPN FP,-,,474,"$85,893",0.00%,
LISTED EQUITY,-,-,-,-,ACCIONA SA,-,ANA SM,-,,313,"$85,746",0.00%,
LISTED EQUITY,-,-,-,-,ORACLE CORP. JAPAN,-,4716 JP,-,,472,"$85,619",0.00%,
LISTED EQUITY,-,-,-,-,DELIVERY HERO SE,-,DHER GR,-,,"2,079","$85,545",0.00%,
LISTED EQUITY,-,-,-,-,L E LUNDBERGFORETAGEN AB,-,LUNDB SS,-,,"1,131","$85,365",0.00%,
LISTED EQUITY,-,-,-,-,ONO PHARMACEUTICAL CO. LTD.,-,4528 JP,-,,"5,120","$84,330",0.00%,
LISTED EQUITY,-,-,-,-,"MITSUBISHI HC CAPITAL, INC.",-,8593 JP,-,,"7,411","$83,028",0.00%,
LISTED EQUITY,-,-,-,-,SITC INTERNATIONAL HOLDINGS CO. LTD.,-,1308 HK,-,,"16,844","$82,344",0.00%,
LISTED EQUITY,-,-,-,-,SG HOLDINGS CO. LTD.,-,9143 JP,-,,"4,851","$82,326",0.00%,
LISTED EQUITY,-,-,-,-,SINO LAND CO. LTD.,-,83 HK,-,,"50,018","$81,184",0.00%,
LISTED EQUITY,-,-,-,-,GENTING SINGAPORE LTD.,-,GENS SP,-,,"93,584","$80,165",0.00%,
LISTED EQUITY,-,-,-,-,ICL GROUP LTD.,-,ICL IT,-,,"7,637","$79,903",0.00%,
LISTED EQUITY,-,-,-,-,JAPAN AIRLINES CO. LTD.,-,9201 JP,-,,"2,513","$78,091",0.00%,
LISTED EQUITY,-,-,-,-,AMUNDI SA,-,AMUN FP,-,,624,"$76,772",0.00%,
LISTED EQUITY,-,-,-,-,NISSIN FOODS HOLDINGS CO. LTD.,-,2897 JP,-,,"2,425","$76,753",0.00%,
LISTED EQUITY,-,-,-,-,CK INFRASTRUCTURE HOLDINGS LTD.,-,1038 HK,-,,"7,411","$74,840",0.00%,
LISTED EQUITY,-,-,-,-,SOFINA SA,-,SOF BB,-,,149,"$74,677",0.00%,
LISTED EQUITY,-,-,-,-,KOBE BUSSAN CO. LTD.,-,3038 JP,-,,"1,550","$73,305",0.00%,
LISTED EQUITY,-,-,-,-,SWIRE PACIFIC LTD.,-,19 HK,-,,"5,390","$70,459",0.00%,
LISTED EQUITY,-,-,-,-,JD SPORTS FASHION PLC,-,JD LN,-,,"37,821","$70,179",0.00%,
LISTED EQUITY,-,-,-,-,WILMAR INTERNATIONAL LTD.,-,WIL SP,-,,"20,145","$69,267",0.00%,
LISTED EQUITY,-,-,-,-,ROCKWOOL AS,-,ROCKB DC,-,,963,"$68,560",0.00%,
LISTED EQUITY,-,-,-,-,EDP RENOVAVEIS SA,-,EDPR PL,-,,"3,991","$67,726",0.00%,
LISTED EQUITY,-,-,-,-,INVESTMENT AB LATOUR,-,LATOB SS,-,,"1,672","$66,694",0.00%,
LISTED EQUITY,-,-,-,-,"ZOZO, INC.",-,3092 JP,-,,"4,042","$66,491",0.00%,
LISTED EQUITY,-,-,-,-,GRIFOLS SA,-,GRF SM,-,,"3,402","$63,077",0.00%,
LISTED EQUITY,-,-,-,-,HOSHIZAKI CORP.,-,6465 JP,-,,"1,145","$60,208",0.00%,
LISTED EQUITY,-,-,-,-,EURAZEO SE,-,RF FP,-,,449,"$48,739",0.00%,
LISTED EQUITY,-,-,-,-,"ANA HOLDINGS, INC.",-,9202 JP,-,,"1,629","$48,575",0.00%,
LISTED EQUITY,-,-,-,-,NEXI SPA,-,NEXI IM,-,,"5,300","$48,166",0.00%,
LISTED EQUITY,-,-,-,-,DIASORIN SPA,-,DIA IM,-,,254,"$41,338",0.00%,
LISTED EQUITY,-,-,-,-,HULIC CO. LTD.,-,3003 JP,-,,"2,459","$37,734",0.00%,
LISTED EQUITY,-,-,-,-,AZRIELI GROUP LTD.,-,AZRG IT,-,,265,"$37,252",0.00%,
LISTED EQUITY,-,-,-,-,"IGM FINANCIAL, INC.",-,IGM CN,-,,706,"$33,969",0.00%,
LISTED EQUITY,-,-,-,-,JDE PEET'S NV,-,JDEP NA,-,,745,"$32,354",0.00%,
LISTED EQUITY,-,-,-,-,"BCE, INC.",-,BCE CN,-,,582,"$19,659",0.00%,
SUB TOTAL LISTED EQUITY,,,,,,,,,,,"$2,291,978,823",97.40%,
SUB TOTAL UNLISTED EQUITY INTERNALLY,,,,,,,,,,,$0,0.00%,
SUB TOTAL UNLISTED EQUITY EXTERNALLY,,,,,,,,,,,$0,0.00%,
LISTED PROPERTY,-,-,-,-,AMERICAN TOWER CORP.,-,AMT US,-,,"9,782","$3,299,075",0.14%,
LISTED PROPERTY,-,-,-,-,"WELLTOWER, INC.",-,WELL US,-,,"13,796","$3,236,301",0.14%,
LISTED PROPERTY,-,-,-,-,"PROLOGIS, INC.",-,PLD US,-,,"19,582","$3,140,976",0.13%,
LISTED PROPERTY,-,-,-,-,"EQUINIX, INC.",-,EQIX US,-,,"2,454","$2,979,250",0.13%,
LISTED PROPERTY,-,-,-,-,"SIMON PROPERTY GROUP, INC.",-,SPG US,-,,"8,056","$1,976,169",0.08%,
LISTED PROPERTY,-,-,-,-,"DIGITAL REALTY TRUST, INC.",-,DLR US,-,,"6,956","$1,850,487",0.08%,
LISTED PROPERTY,-,-,-,-,REALTY INCOME CORP.,-,O US,-,,"18,049","$1,586,640",0.07%,
LISTED PROPERTY,-,-,-,-,PUBLIC STORAGE,-,PSA US,-,,"3,442","$1,541,166",0.07%,
LISTED PROPERTY,-,-,-,-,"CROWN CASTLE, INC.",-,CCI US,-,,"8,362","$1,310,774",0.06%,
LISTED PROPERTY,-,-,-,-,"VICI PROPERTIES, INC.",-,VICI US,-,,"22,833","$1,135,829",0.05%,
LISTED PROPERTY,-,-,-,-,"EXTRA SPACE STORAGE, INC.",-,EXR US,-,,"4,799","$1,079,698",0.05%,
LISTED PROPERTY,-,-,-,-,"AVALONBAY COMMUNITIES, INC.",-,AVB US,-,,"3,204","$995,016",0.04%,
LISTED PROPERTY,-,-,-,-,"IRON MOUNTAIN, INC.",-,IRM US,-,,"5,938","$929,326",0.04%,
LISTED PROPERTY,-,-,-,-,"VENTAS, INC.",-,VTR US,-,,"8,465","$815,690",0.03%,
LISTED PROPERTY,-,-,-,-,WEYERHAEUSER CO.,-,WY US,-,,"19,709","$772,607",0.03%,
LISTED PROPERTY,-,-,-,-,"INVITATION HOMES, INC.",-,INVH US,-,,"15,015","$751,502",0.03%,
LISTED PROPERTY,-,-,-,-,EQUITY RESIDENTIAL,-,EQR US,-,,"6,964","$717,160",0.03%,
LISTED PROPERTY,-,-,-,-,LINK REIT,-,823 HK,-,,"86,023","$700,623",0.03%,
LISTED PROPERTY,-,-,-,-,SBA COMMUNICATIONS CORP.,-,SBAC US,-,,"1,953","$699,913",0.03%,
LISTED PROPERTY,-,-,-,-,KIMCO REALTY CORP.,-,KIM US,-,,"21,371","$685,451",0.03%,
LISTED PROPERTY,-,-,-,-,"ESSEX PROPERTY TRUST, INC.",-,ESS US,-,,"1,479","$639,526",0.03%,
LISTED PROPERTY,-,-,-,-,"SUN COMMUNITIES, INC.",-,SUI US,-,,"3,051","$588,955",0.03%,
LISTED PROPERTY,-,-,-,-,"MID-AMERICA APARTMENT COMMUNITIES, INC.",-,MAA US,-,,"2,496","$563,772",0.02%,
LISTED PROPERTY,-,-,-,-,UNIBAIL-RODAMCO-WESTFIELD,-,URW FP,-,,"3,381","$491,362",0.02%,
LISTED PROPERTY,-,-,-,-,"HEALTHPEAK PROPERTIES, INC.",-,DOC US,-,,"16,632","$444,386",0.02%,
LISTED PROPERTY,-,-,-,-,"UDR, INC.",-,UDR US,-,,"7,126","$443,982",0.02%,
LISTED PROPERTY,-,-,-,-,AMERICAN HOMES 4 RENT,-,AMH US,-,,"7,592","$417,884",0.02%,
LISTED PROPERTY,-,-,-,-,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",-,ARE US,-,,"3,764","$417,175",0.02%,
LISTED PROPERTY,-,-,-,-,CAMDEN PROPERTY TRUST,-,CPT US,-,,"2,400","$412,670",0.02%,
LISTED PROPERTY,-,-,-,-,COVIVIO SA,-,COV FP,-,,"4,054","$388,844",0.02%,
LISTED PROPERTY,-,-,-,-,"EQUITY LIFESTYLE PROPERTIES, INC.",-,ELS US,-,,"4,045","$380,598",0.02%,
LISTED PROPERTY,-,-,-,-,"BXP, INC.",-,BXP US,-,,"3,650","$375,815",0.02%,
LISTED PROPERTY,-,-,-,-,"WP CAREY, INC.",-,WPC US,-,,"3,467","$330,019",0.01%,
LISTED PROPERTY,-,-,-,-,"GAMING & LEISURE PROPERTIES, INC.",-,GLPI US,-,,"4,104","$292,310",0.01%,
LISTED PROPERTY,-,-,-,-,CAPITALAND ASCENDAS REIT,-,CLAR SP,-,,"84,892","$272,569",0.01%,
LISTED PROPERTY,-,-,-,-,SEGRO PLC,-,SGRO LN,-,,"19,071","$271,011",0.01%,
LISTED PROPERTY,-,-,-,-,"ANNALY CAPITAL MANAGEMENT, INC.",-,NLY US,-,,"9,219","$264,743",0.01%,
LISTED PROPERTY,-,-,-,-,REGENCY CENTERS CORP.,-,REG US,-,,"2,431","$264,213",0.01%,
LISTED PROPERTY,-,-,-,-,CAPITALAND INTEGRATED COMMERCIAL TRUST,-,CICT SP,-,,"72,243","$187,815",0.01%,
LISTED PROPERTY,-,-,-,-,LAND SECURITIES GROUP PLC,-,LAND LN,-,,"11,144","$147,044",0.01%,
LISTED PROPERTY,-,-,-,-,KLEPIERRE SA,-,LI FP,-,,"2,231","$133,617",0.01%,
LISTED PROPERTY,-,-,-,-,"NIPPON BUILDING FUND, INC.",-,8951 JP,-,,88,"$122,967",0.01%,
LISTED PROPERTY,-,-,-,-,GECINA SA,-,GFC FP,-,,503,"$83,996",0.00%,
SUB TOTAL LISTED PROPERTY,,,,,,,,,,,"$38,138,926",1.62%,
SUB TOTAL UNLISTED PROPERTY INTERNALLY,,,,,,,,,,,$0,0.00%,
SUB TOTAL UNLISTED PROPERTY EXTERNALLY,,,,,,,,,,,$0,0.00%,
SUB TOTAL LISTED INFRASTRUCTURE,,,,,,,,,,,$0,0.00%,
SUB TOTAL UNLISTED INFRASTRUCTURE INTERNALLY,,,,,,,,,,,$0,0.00%,
SUB TOTAL UNLISTED INFRASTRUCTURE EXTERNALLY,,,,,,,,,,,$0,0.00%,
SUB TOTAL LISTED ALTERNATIVES,,,,,,,,,,,$0,0.00%,
SUB TOTAL UNLISTED ALTERNATIVES INTERNALLY,,,,,,,,,,,$0,0.00%,
SUB TOTAL UNLISTED ALTERNATIVES EXTERNALLY,,,,,,,,,,,$0,0.00%,
TOTAL INVESTMENT ITEMS,,,,,,,,,,,"$2,352,743,767",99.98%,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
PHD SCHEDULE 8D TABLE 2 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCIEQU] - DERIVATIVES - 2025-06-30,,,,,,,,,,,,,
KIND OF DERIVATIVE,VALUE,WEIGHTING,,,,,,,,,,,
SWAPS,$0.00,0.00%,,,,,,,,,,,
FORWARDS,$0.00,0.00%,,,,,,,,,,,
FUTURES,"$429,363.00",0.02%,,,,,,,,,,,
OPTIONS,$0.00,0.00%,,,,,,,,,,,
OTHERS,$0.00,0.00%,,,,,,,,,,,
TOTAL,"$429,363.00",0.02%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
PHD SCHEDULE 8D TABLE 3 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCIEQU] - DERIVATIVES BY ASSET CLASS - 2025-06-30,,,,,,,,,,,,,
ASSET CLASS,ACTUAL ASSET ALLOCATION (% OF ASSETS (INCLUDING DERIVATIVES) IN THE INVESTMENT OPTION),EFFECT OF DERIVATIVES EXPOSURE (% OF ASSETS (INCLUDING DERIVATIVES) IN THE INVESTMENT OPTION),,,,,,,,,,,
CASH,1%,-1%,,,,,,,,,,,
FIXED INCOME,0%,0%,,,,,,,,,,,
EQUITIES,97%,+1%,,,,,,,,,,,
PROPERTY,2%,0%,,,,,,,,,,,
INFRASTRUCTURE,0%,0%,,,,,,,,,,,
ALTERNATIVES,0%,0%,,,,,,,,,,,
TOTAL,100%,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
PHD SCHEDULE 8D TABLE 4 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCIEQU] - DERIVATIVES BY CURRENCY - 2025-06-30,,,,,,,,,,,,,
CURRENCY EXPOSURE,ACTUAL CURRENCY EXPOSURE (% OF ASSETS (INCLUDING DERIVATIVES) IN THE INVESTMENT OPTION),EFFECT OF DERIVATIVES EXPOSURE (% OF ASSETS (INCLUDING DERIVATIVES) IN THE INVESTMENT OPTION),,,,,,,,,,,
AUD,0%,0%,,,,,,,,,,,
USD,73%,0%,,,,,,,,,,,
CURRENCIES OF OTHER DEVELOPED MARKETS,26%,0%,,,,,,,,,,,
CURRENCIES OF EMERGING MARKETS,1%,0%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
