Asset_Class,Management_Type,Name,Dollar_Value,Weighting_Percentage,Security_Identifier,Currency,Listing_Status,Super_Fund,Option_Name,_status
Equity,-,SBERBANK OF RUSSIA PJSC,$0,0.00%,SBER RM,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SBERBANK OF RUSSIA PJSC,$0,0.00%,SBRCY US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SISTEMA AFK PAO,$0,0.00%,AFKS RM,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SISTEMA PJSFC,$0,0.00%,SSA LI,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SOLLERS PJSC,$0,0.00%,SVAV RM,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,T-TEKHNOLOGII MKPAO,$0,0.00%,TCS LI,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TMK PAO,$0,0.00%,TMKMM RU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TRANSNEFT PJSC,$0,0.00%,TRNFP RM,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,X5 RETAIL GROUP NV,$0,0.00%,FIVE LI,-,Listed,Rest,High Growth:31-12-25,kept
Sub Total Listed Equity,,,"$4,514,171,685",70.70%,,,,Rest,High Growth:31-12-25,removed_totals
Sub Total Unlisted Equity Internally,,,$0,0.00%,,,,Rest,High Growth:31-12-25,removed_totals
Equity,Externally,QIC PRIVATE CAPITAL PTY LTD,"$67,430,816",1.06%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,"WEBSTER EQUITY PARTNERS, LLC","$37,867,855",0.59%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,"LIGHTSPEED MANAGEMENT COMPANY, L.L.C.","$25,944,620",0.41%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,GI GP VI LLC,"$25,913,367",0.41%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,BAYPINE LP,"$24,428,760",0.38%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,"BAIN CAPITAL PRIVATE EQUITY, LP","$23,275,976",0.36%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,STEPSTONE GROUP LP,"$19,832,664",0.31%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,"SEIDLER KUTSENDA MANAGEMENT COMPANY, LLC","$14,658,318",0.23%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,"MOTIVE CAPITAL MANAGEMENT, LLC","$13,441,273",0.21%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,GI GP VI LP,"$13,326,936",0.21%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,"BAIN CAPITAL INVESTORS, LLC","$12,407,957",0.19%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,INFLEXION PRIVATE EQUITY PARTNERS LLP,"$10,201,651",0.16%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,"TCG CAPITAL MANAGEMENT, LP","$9,461,344",0.15%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,TOWERBROOK CAPITAL PARTNERS L.P.,"$9,047,228",0.14%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,"AIP, LLC","$8,101,215",0.13%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,EPIRIS LLP,"$7,041,301",0.11%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,SKMC AUSTRALIA PTY LTD,"$7,028,168",0.11%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,ARCHIMED,"$6,788,378",0.11%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,"TOWERBROOK DELTA SPEICAL, L.P.","$5,105,825",0.08%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,"WEBSTER EQUITY PARTNERS, L.P.","$4,709,976",0.07%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,CAPVEST IRISH PARTNERS LIMITED,"$4,314,343",0.07%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,HORSLEY BRIDGE PARTNERS LLC,"$3,250,618",0.05%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,"RED IRON GROUP GP, LLC","$1,771,707",0.03%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,"BAIN CAPITAL CREDIT, LP","$933,146",0.01%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,GREENCAPE CAPITAL PTY LTD,"$846,838",0.01%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,PARADICE INVESTMENT MANAGEMENT PTY LTD,"$104,696",0.00%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,MACQUARIE INVESTMENT MANAGEMENT GLOBAL LIMITED,"$53,441",0.00%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Equity,Externally,PARAMETRIC PORTFOLIO ASSOCIATES LLC,"$20,231",0.00%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Sub Total Unlisted Equity Externally,,,"$357,308,648",5.59%,,,,Rest,High Growth:31-12-25,removed_totals
Property,-,GOODMAN GROUP,"$46,492,626",0.73%,GMG AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,GPT GROUP,"$13,844,451",0.22%,GPT AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,DEXUS,"$12,256,689",0.19%,DXS AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,MIRVAC GROUP,"$10,899,637",0.17%,MGR AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,STOCKLAND,"$9,458,545",0.15%,SGP AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"PROLOGIS, INC.","$8,952,175",0.14%,PLD US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,NATIONAL STORAGE REIT,"$5,347,479",0.08%,NSR AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,SCENTRE GROUP,"$5,050,259",0.08%,SCG AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"EQUINIX, INC.","$4,775,223",0.07%,EQIX US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,CHARTER HALL GROUP,"$3,574,673",0.06%,CHC AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,CHARTER HALL SOCIAL INFRASTRUCTURE REIT,"$3,220,597",0.05%,CQE AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,WEYERHAEUSER CO.,"$3,080,168",0.05%,WY US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"SIMON PROPERTY GROUP, INC.","$2,479,003",0.04%,SPG US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"VICI PROPERTIES, INC.","$2,254,113",0.04%,VICI US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,AMERICAN TOWER CORP.,"$2,247,532",0.04%,AMT US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,CHARTER HALL RETAIL REIT,"$2,039,574",0.03%,CQR AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"CROWN CASTLE, INC.","$1,967,152",0.03%,CCI US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,WAYPOINT REIT LTD.,"$1,819,679",0.03%,WPR AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"VENTAS, INC.","$1,679,272",0.03%,VTR US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"DIGITAL REALTY TRUST, INC.","$1,539,230",0.02%,DLR US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,HMC CAPITAL LTD.,"$1,434,603",0.02%,HMC AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"UDR, INC.","$1,360,846",0.02%,UDR US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,CAMDEN PROPERTY TRUST,"$903,724",0.01%,CPT US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,CHARTER HALL LONG WALE REIT,"$902,386",0.01%,CLW AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,KIMCO REALTY CORP.,"$892,157",0.01%,KIM US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,REGENCY CENTERS CORP.,"$890,444",0.01%,REG US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,HOMECO DAILY NEEDS REIT,"$882,724",0.01%,HDN AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"WELLTOWER, INC.","$877,228",0.01%,WELL US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,VICINITY LTD.,"$866,342",0.01%,VCX AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"WP CAREY, INC.","$819,280",0.01%,WPC US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,CENTURIA CAPITAL GROUP,"$599,244",0.01%,CNI AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,DIGICO INFRASTRUCTURE REIT,"$552,684",0.01%,DGT AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"ALEXANDRIA REAL ESTATE EQUITIES, INC.","$505,654",0.01%,ARE US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,GDI PROPERTY GROUP PARTNERSHIP,"$477,290",0.01%,GDI AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,REALTY INCOME CORP.,"$472,723",0.01%,O US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,COVIVIO SA,"$465,335",0.01%,COV FP,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,ARENA REIT,"$446,810",0.01%,ARF AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,KLEPIERRE SA,"$415,790",0.01%,LI FP,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"PIEDMONT REALTY TRUST, INC.","$342,666",0.01%,PDM US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,BRITISH LAND CO. PLC,"$325,410",0.01%,BLND LN,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,LINK REIT,"$323,925",0.01%,823 HK,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,CROMWELL PROPERTY GROUP,"$306,781",0.00%,CMW AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"ANNALY CAPITAL MANAGEMENT, INC.","$305,180",0.00%,NLY US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,PUBLIC STORAGE,"$297,835",0.00%,PSA US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,GROWTHPOINT PROPERTIES AUSTRALIA LTD.,"$225,218",0.00%,GOZ AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"AVALONBAY COMMUNITIES, INC.","$219,288",0.00%,AVB US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,SBA COMMUNICATIONS CORP.,"$200,118",0.00%,SBAC US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"GAMING & LEISURE PROPERTIES, INC.","$195,274",0.00%,GLPI US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,CANADIAN APARTMENT PROPERTIES REIT,"$193,123",0.00%,CARU CN,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"IRON MOUNTAIN, INC.","$187,623",0.00%,IRM US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"EXTRA SPACE STORAGE, INC.","$180,303",0.00%,EXR US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,CENTURIA INDUSTRIAL REIT,"$176,060",0.00%,CIP AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,SITE CENTERS CORP.,"$157,707",0.00%,SITC US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,ABACUS STORAGE KING,"$156,735",0.00%,ASK AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,EQUITY RESIDENTIAL,"$156,312",0.00%,EQR US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"INVITATION HOMES, INC.","$153,153",0.00%,INVH US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,RIOCAN REAL ESTATE INVESTMENT TRUST,"$149,342",0.00%,REIU CN,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"HEALTHCARE REALTY TRUST, INC.","$139,646",0.00%,HR US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"BXP, INC.","$139,294",0.00%,BXP US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"ESSEX PROPERTY TRUST, INC.","$137,359",0.00%,ESS US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"EQUITY LIFESTYLE PROPERTIES, INC.","$115,929",0.00%,ELS US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,AMERICAN HOMES 4 RENT,"$112,670",0.00%,AMH US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,BRANDYWINE REALTY TRUST,"$109,164",0.00%,BDN US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"SUN COMMUNITIES, INC.","$106,539",0.00%,SUI US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,REGION GROUP,"$102,587",0.00%,RGN AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,"HIGHWOODS PROPERTIES, INC.","$94,625",0.00%,HIW US,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,CENTURIA OFFICE REIT,"$71,291",0.00%,COF AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,H&R REAL ESTATE INVESTMENT TRUST,"$62,843",0.00%,HRU CN,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,ASPEN GROUP LTD.,"$62,631",0.00%,APZ AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,HEALTHCO REIT,"$58,668",0.00%,HCW AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,ABACUS GROUP,"$47,864",0.00%,ABG AU,-,Listed,Rest,High Growth:31-12-25,kept
Property,-,DEXUS INDUSTRIA REIT,"$37,911",0.00%,DXI AU,-,Listed,Rest,High Growth:31-12-25,kept
Sub Total Listed Property,,,"$162,394,415",2.54%,,,,Rest,High Growth:31-12-25,removed_totals
Property,Internally,REST 140 WILLIAM STREET TRUST,,,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Property,Internally,REST 52 MARTIN PLACE TRUST,,,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Property,Internally,REST 717 BOURKE STREET TRUST,,,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Property,Internally,REST QQT TRUST,,,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Sub Total Unlisted Property Internally,,,"$68,120,902",1.07%,,,,Rest,High Growth:31-12-25,removed_totals
Property,Externally,GREYSTAR GUGV GP LLC,"$48,587,522",0.76%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Property,Externally,"CIV PORTFOLIO INVESTMENTS GP, LLC","$44,224,306",0.69%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Property,Externally,ALTIS ASSET MANAGEMENT PTY LTD,"$39,941,414",0.63%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Property,Externally,GPT FUNDS MANAGEMENT LIMITED,"$31,459,517",0.49%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Property,Externally,IVORY ORSEC OS CO-INVEST LLC,"$23,725,574",0.37%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Property,Externally,QIC RETAIL PTY LTD,"$23,211,841",0.36%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Property,Externally,CAMPUS LIVING FUNDS MANAGEMENT PTY LTD,"$22,996,009",0.36%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Property,Externally,METRICS CREDIT PARTNERS PTY LTD,"$20,791,614",0.33%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Property,Externally,GREYSTAR GUGV II GP LLC,"$19,371,771",0.30%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Property,Externally,CHARTER HALL INVESTMENT MANAGEMENT LIMITED,"$18,410,357",0.29%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Property,Externally,FIL INVESTMENTS INTERNATIONAL,"$9,305,840",0.15%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Property,Externally,"LASALLE INVESTMENT MANAGEMENT, INC.","$7,227,449",0.11%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Sub Total Unlisted Property Externally,,,"$309,253,214",4.84%,,,,Rest,High Growth:31-12-25,removed_totals
Sub Total Listed Infrastructure,,,$0,0.00%,,,,Rest,High Growth:31-12-25,removed_totals
Infrastructure,Internally,COLLGAR RENEWABLES PTY LTD,,,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Infrastructure,Internally,COLLGAR WIND FARM PTY LTD,,,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Infrastructure,Internally,MORTLAKE PARTNERSHIP,,,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Infrastructure,Internally,SEA GAS PARTNERSHIP,,,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Sub Total Unlisted Infrastructure Internally,,,"$35,192,922",0.55%,,,,Rest,High Growth:31-12-25,removed_totals
Infrastructure,Externally,MACQUARIE INFRASTRUCTURE PARTNERS INC.,"$217,514,559",3.41%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Infrastructure,Externally,DEXUS CAPITAL INVESTORS LIMITED,"$102,194,348",1.60%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Infrastructure,Externally,IFM INVESTORS PTY LTD,"$41,178,244",0.64%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Infrastructure,Externally,I SQUARED CAPITAL ADVISORS (US) LLC,"$39,466,872",0.62%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Infrastructure,Externally,PALISTAR CAPITAL LP,"$38,048,487",0.60%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Infrastructure,Externally,"GLOBAL INFRASTRUCTURE MANAGEMENT, LLC","$32,218,332",0.50%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Infrastructure,Externally,QUINBROOK INFRASTRUCTURE PARTNERS (JERSEY) LIMITED,"$26,844,657",0.42%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Infrastructure,Externally,FIRST SENTIER INVESTORS (LUXEMBOURG) EDIF III GP SARL,"$23,229,952",0.36%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Infrastructure,Externally,MACQUARIE ASSET MANAGEMENT EUROPE S.A R.L.,"$13,835,842",0.22%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Infrastructure,Externally,PALISADE IMPACT PTY LIMITED,"$5,626,941",0.09%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Infrastructure,Externally,OCTOPUS AUST OASIS MANAGER PTY LTD,"$2,866,549",0.04%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Infrastructure,Externally,COPENHAGEN INFRASTRUCTURE PARTNERS P/S,"$1,324,452",0.02%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Sub Total Unlisted Infrastructure Externally,,,"$544,349,235",8.52%,,,,Rest,High Growth:31-12-25,removed_totals
Sub Total Listed Alternatives,,,$0,0.00%,,,,Rest,High Growth:31-12-25,removed_totals
Sub Total Unlisted Alternatives Internally,,,$0,0.00%,,,,Rest,High Growth:31-12-25,removed_totals
Alternatives,Externally,WARAKIRRI ASSET MANAGEMENT LTD,"$46,336,220",0.73%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Alternatives,Externally,TWELVE CAPITAL AG,"$44,602,046",0.70%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Alternatives,Externally,WOLLEMI ASSET MANAGEMENT PTY LTD,"$3,511,793",0.05%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Alternatives,Externally,CIBUS CAPITAL LLP,"$2,491,898",0.04%,-,-,Unlisted,Rest,High Growth:31-12-25,kept
Sub Total Unlisted Alternatives Externally,,,"$96,941,957",1.52%,,,,Rest,High Growth:31-12-25,removed_totals
Total Investment Items,,,"$6,359,911,143",99.59%,,,,Rest,High Growth:31-12-25,removed_totals
,,,,,,,,Rest,High Growth:31-12-25,kept
The Value (Aud) And Weighting (%) Sub Totals May Not Sum Due To The Rounding Of Individual Disclosure Values And Weightings.,,,,,,,,Rest,High Growth:31-12-25,removed_totals
