Option_Name,Asset_Class,Name,Name_Type,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,_status
Balanced,Equity,Telkom Indonesia (Persero) Tbk Pt,Name,,BD4T6W7,24051156.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Telstra Group Ltd,Name,,6087289,1031990266.0,0.42,Listed,,AustralianSuper,kept
Balanced,Equity,Temple & Webster Group Ltd,Name,,BZ1MWM5,178348350.0,0.07,Listed,,AustralianSuper,kept
Balanced,Equity,Tenaris SA,Name,,2167367,325152.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tenaris SA,Name,,BMHVLR3,13145111.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Tencent Holdings Ltd,Name,,BMMV2K8,527997189.0,0.21,Listed,,AustralianSuper,kept
Balanced,Equity,Tencent Music Entertainment Group,Name,,BFZYWR2,6682506.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Terna Rete Elettrica Nazionale Spa,Name,,B01BN57,1363652.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Terumo Corp,Name,,6885074,976675.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tesco Plc,Name,,BLGZ986,102932658.0,0.04,Listed,,AustralianSuper,kept
Balanced,Equity,Tesla Inc,Name,,B616C79,95265778.0,0.04,Listed,,AustralianSuper,kept
Balanced,Equity,Teva Pharmaceutical Industries Ltd,Name,,2883878,135689036.0,0.05,Listed,,AustralianSuper,kept
Balanced,Equity,Teva Pharmaceutical Industries Ltd,Name,,6882172,1907321.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Texas Instruments Inc,Name,,2885409,103443724.0,0.04,Listed,,AustralianSuper,kept
Balanced,Equity,Texas Pacific Land Corp,Name,,BM99VY2,7942328.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Textron Inc,Name,,2885937,10854970.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tfi International Inc,Name,,BDRXBF4,2582376.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tfi International Inc,Name,,BYPJP59,1446302.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tgs Asa,Name,,B15SLC4,472340.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Thai Beverage Pcl,Name,,B15F664,5520829.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Thales Sa,Name,,4162791,5030150.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Thanachart Capital PCL,Name,,BF5DGN3,4305529.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Thermo Fisher Scientific Inc,Name,,2886907,44494244.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Thk Co Ltd,Name,,6869131,459749.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Thomson Reuters Corp,Name,,BNBXPB4,564824.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Thomson Reuters Corp,Name,,BPLLTY3,1346013.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Thor Industries Inc,Name,,2889876,30886994.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Thule Group Ab,Name,,BSQXJ01,426752.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tianneng Power International Ltd,Name,,B1XDJC7,1460478.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tiger Brands Ltd,Name,,B0J4PP2,6497422.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tim Sa,Name,,BN71RB6,5763898.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tis Inc,Name,,B2Q4CR0,2674614.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Titan Company Ltd,Name,,6139340,66979197.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Tjx Companies Inc,Name,,2989301,100116436.0,0.04,Listed,,AustralianSuper,kept
Balanced,Equity,TKO Group Holdings Inc,Name,,BQBBFD1,2091200.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,T-Mobile US Inc,Name,,B94Q9V0,33089790.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Tmx Group Ltd,Name,,B8KH5G7,1286418.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Toast Inc,Name,,BP6D7B7,45769748.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Tobu Railway Co Ltd,Name,,6895169,394113.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Toei Animation Co Ltd,Name,,6301871,274547.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Toei Co Ltd,Name,,6895181,132564.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Toho Co Ltd (Tokyo),Name,,6895200,845316.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Toho Gas Co Ltd,Name,,6895222,280688.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tohoku Electric Power Co Inc,Name,,6895266,399403.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tokio Marine Holdings Inc,Name,,6513126,23322076.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Tokyo Century Corp,Name,,6679794,1537809.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tokyo Electric Power Company Holdings Inc,Name,,6895404,509783.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tokyo Electron Ltd,Name,,6895675,23664778.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Tokyo Gas Co Ltd,Name,,6895448,961847.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tokyo Ohka Kogyo Co Ltd,Name,,6894898,811372.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tokyo Seimitsu Co Ltd,Name,,6894304,381952.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tokyo Tatemono Co Ltd,Name,,6895426,3078571.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tokyu Corp,Name,,6896548,584739.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tokyu Fudosan Holdings Corp,Name,,BDC6LT2,3537662.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tomra Systems Asa,Name,,BPLXRG7,526179.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,TopBuild Corp,Name,,BZ0P3W2,4127351.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Topco Scientific Co Ltd,Name,,6254083,4352980.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Toppan Inc,Name,,6897024,906132.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Toray Industries Inc,Name,,6897143,1963759.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Toridoll Holdings Corp,Name,,B0WHPP8,251386.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Toromont Industries Ltd,Name,,2897103,4865947.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Toronto-Dominion Bank,Name,,2042516,2500925.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Toronto-Dominion Bank,Name,,2897222,13475000.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Tosoh Corp,Name,,6900289,2559899.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,TotalEnergies SE,Name,,2898032,258720.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,TotalEnergies SE,Name,,B15C557,209656350.0,0.08,Listed,,AustralianSuper,kept
Balanced,Equity,Toto Ltd,Name,,6897466,684981.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tourmaline Oil Corp,Name,,B3QJ0H8,10576398.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tower Semiconductor Ltd,Name,,2898173,256559.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tower Semiconductor Ltd,Name,,6320605,11470.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Toyo Seikan Group Holdings Ltd,Name,,6900267,1164204.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Toyo Suisan Kaisha Ltd,Name,,6899967,1070290.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Toyo Tire Corp,Name,,6900182,1596303.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Toyoda Gosei Co Ltd,Name,,6900557,105096.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Toyota Boshoku Corp,Name,,6900591,777503.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Toyota Industries Corp,Name,,6900546,1127796.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Toyota Motor Corp,Name,,6900643,29934974.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Toyota Tsusho Corp,Name,,6900580,13183500.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Tpg Telecom Ltd,Name,,BMB2257,257624898.0,0.1,Listed,,AustralianSuper,kept
Balanced,Equity,Tractor Supply Co,Name,,2900335,33144438.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Trade Desk Inc,Name,,BD8FDD1,111575800.0,0.04,Listed,,AustralianSuper,kept
Balanced,Equity,Tradeweb Markets Inc,Name,,BJXMVK2,72654313.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Trajan Group Holdings Ltd,Name,,BMXT0M9,4897948.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Trane Technologies Plc,Name,,BK9ZQ96,198372215.0,0.08,Listed,,AustralianSuper,kept
Balanced,Equity,Transdigm Group Inc,Name,,B11FJK3,7911726.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Transunion,Name,,BYMWL86,9260713.0,0.0,Listed,,AustralianSuper,kept
Balanced,Infrastructure,Transurban Group,Name,,6200882,1522756861.0,0.61,Listed,,AustralianSuper,kept
Balanced,Equity,Travelers Companies Inc,Name,,2769503,35450797.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Travelex International Ltd,Name,,MFP46EU,0.0,,Listed,,AustralianSuper,kept
Balanced,Equity,Treasury Wine Estates Ltd,Name,,B61JC67,8143971.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Trelleborg Ab,Name,,4902384,926958.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Trend Micro Inc,Name,,6125286,3540393.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Trex Company Inc,Name,,2483074,25518130.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Trimble Inc,Name,,2903958,4940319.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Trip.Com Group Ltd,Name,,BK1K3N2,78475656.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Trip.Com Group Ltd,Name,,BNYK8H9,28067658.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Tripod Technology Corp,Name,,6305721,14436813.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Truecaller AB,Name,,BMCP7D8,210949.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Truist Financial Corp,Name,,BKP7287,15670890.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Tryg A/S,Name,,BXDZ972,2054908.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tsuruha Holdings Inc,Name,,B0MKZN5,2621478.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tung Ho Steel Enterprise Corp,Name,,6907310,3964259.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Turkiye Is Bankasi AS,Name,,B03MYS8,4011326.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Twilio Inc,Name,,BD6P5Q0,4939493.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tyler Technologies Inc,Name,,2909644,4754022.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tyson Foods Inc,Name,,2909730,60750752.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Uber Technologies Inc,Name,,BK6N347,19005069.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,UBS Group AG,Name,,BRJL176,43778567.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,UBS Group AG,Name,,BRTR118,2036847.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Ucb Sa,Name,,5596991,5598285.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Ulta Beauty Inc,Name,,B28TS42,89995216.0,0.04,Listed,,AustralianSuper,kept
Balanced,Equity,Unicharm Corp,Name,,6911485,2228193.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,UniCredit SpA,Name,,BYMXPS7,94280005.0,0.04,Listed,,AustralianSuper,kept
Balanced,Equity,Unilever Plc,Name,,2416520,17491459.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Unilever Plc,Name,,B10RZP7,268695514.0,0.11,Listed,,AustralianSuper,kept
Balanced,Equity,Unilever Plc,Name,,BLRB262,85433.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Union Bank of India Ltd,Name,,6579634,16947448.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Union Pacific Corp,Name,,2914734,28882722.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,United Airlines Holdings Inc,Name,,B4QG225,226785439.0,0.09,Listed,,AustralianSuper,kept
Balanced,Equity,United Integrated Services Co Ltd,Name,,6105136,9918566.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,United Microelectronics Corp,Name,,6916628,18297510.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,United Overseas Bank Ltd,Name,,6916781,122536533.0,0.05,Listed,,AustralianSuper,kept
Balanced,Equity,United Parcel Service Inc,Name,,2517382,40119435.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,United Rentals Inc,Name,,2134781,50894057.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,United Therapeutics Corp,Name,,2430412,80788209.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,United Utilities Group Plc,Name,,B39J2M4,1369516.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,UnitedHealth Group Inc,Name,,2917766,453291564.0,0.18,Listed,,AustralianSuper,kept
Balanced,Equity,Universal Health Services Inc,Name,,2923785,38447638.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Universal Music Group Nv,Name,,7G2128S,9743117.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Uol Group Ltd,Name,,6916844,362501.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Upm-Kymmene Oyj,Name,,5051252,6488599.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,US Bancorp,Name,,2736035,24444827.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Us Foods Holding Corp,Name,,BYVFC94,6834713.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Uss Co Ltd,Name,,6171494,21556167.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Vale SA,Name,,2196286,14642877.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Vale SA,Name,,2857334,56078555.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Valero Energy Corp,Name,,2041364,58936059.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Valterra Platinum Ltd,Name,,BV1D8Q6,1125144.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Value Creation Inc/Canada,Name,,872400SD,0.0,,Listed,,AustralianSuper,kept
Balanced,Equity,Var Energi Asa,Name,,BPLF0Y2,383217.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Varonis Systems Inc,Name,,BJZ2ZR5,23334646.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Vat Group Ag,Name,,BYZWMR9,1283577.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Vector Ltd,Name,,B0H0BC1,57272.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Vedanta Ltd,Name,,6136040,10201958.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Veeva Systems Inc,Name,,BFH3N85,8368757.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Veidekke ASA,Name,,B1XCHJ7,911294.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Veolia Environnement Sa,Name,,4031879,2299458.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Veralto Corp,Name,,BPGMZQ5,7228083.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Verbund Ag,Name,,4661607,1466578.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,VeriSign Inc,Name,,2142922,11532662.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Verisk Analytics Inc,Name,,B4P9W92,18473772.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Verizon Communications Inc,Name,,2090571,70296559.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Vertex Pharmaceuticals Inc,Name,,2931034,64757176.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Vertiv Holdings Co,Name,,BL3LWS8,36709348.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Vestas Wind Systems A/S,Name,,BN4MYF5,1216420.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Vibra Energia Sa,Name,,BPBLV81,5378312.0,0.0,Listed,,AustralianSuper,kept
Balanced,Property,Vicinity Centres,Name,,BY7QXS7,603701795.0,0.24,Listed,,AustralianSuper,kept
Balanced,Equity,Vinci SA,Name,,B1XH026,14037049.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Vipshop Holdings Ltd,Name,,B3N0H17,9556367.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Virgin Australia International Holdings Pty Ltd,Name,,AU00000VAIH2,0.0,,Listed,,AustralianSuper,kept
Balanced,Equity,Visa Inc,Name,,B2PZN04,645026031.0,0.26,Listed,,AustralianSuper,kept
Balanced,Equity,Vista Land And Lifescapes Inc,Name,,B1Z75R4,540545.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Vistra Corp,Name,,BZ8VJQ8,61160349.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Vitrolife Ab,Name,,BFZCSN4,254930.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Viva Energy Group Ltd,Name,,BYQM3N1,1818171.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Vodacom Group Ltd,Name,,B65B4D0,8107855.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Vodafone Group Plc,Name,,BH4HKS3,146133806.0,0.06,Listed,,AustralianSuper,kept
Balanced,Equity,Volkswagen Ag,Name,,5497102,993135.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Volkswagen Ag,Name,,5497168,8053948.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Volvo Ab,Name,,B1QH7Y4,1704470.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Volvo Ab,Name,,B1QH830,71984933.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Volvo Car Ab,Name,,BRS7SK7,271365.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Vonovia SE,Name,,BBJPFY1,2361927.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Vulcan Materials Co,Name,,2931205,4223326.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,W R Berkley Corp,Name,,2093644,17801318.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Wal Mart De Mexico Sab De Cv,Name,,BW1YVH8,14839489.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Wallenius Wilhelmsen Asa,Name,,B55WMQ5,482929.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Wallenstam Ab,Name,,BLDB2F5,245082.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Walmart Inc,Name,,2936921,147413414.0,0.06,Listed,,AustralianSuper,kept
Balanced,Equity,Walt Disney Co,Name,,2270726,121092722.0,0.05,Listed,,AustralianSuper,kept
Balanced,Equity,Want Want China Holdings Ltd,Name,,B2Q14Z3,4798107.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Warner Bros Discovery Inc,Name,,BM8JYX3,5047011.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Wartsila Oyj Abp,Name,,4525189,5653570.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Washington H Soul Pattinson And Company Ltd,Name,,6821807,15830241.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Wasion Holdings Ltd,Name,,B0T4J94,2110981.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Waste Connections Inc,Name,,BYQFRK5,1450514.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Waste Connections Inc,Name,,BYVG1F6,352784157.0,0.14,Listed,,AustralianSuper,kept
Balanced,Equity,Waste Management Inc,Name,,2937667,55737124.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Waters Corp,Name,,2937689,10530346.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Watsco Inc,Name,,2943039,6335503.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Wec Energy Group Inc,Name,,BYY8XK8,13734696.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Weichai Power Co Ltd,Name,,6743956,5855075.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Weir Group Plc,Name,,0946580,1695700.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Welcia Holdings Co Ltd,Name,,B3CF1G6,1285625.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Wells Fargo & Co,Name,,2649100,107333379.0,0.04,Listed,,AustralianSuper,kept
Balanced,Equity,Wesfarmers Ltd,Name,,6948836,2140702902.0,0.86,Listed,,AustralianSuper,kept
Balanced,Equity,West Japan Railway Co,Name,,6957995,877669.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,West Pharmaceutical Services Inc,Name,,2950482,2015679.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Western Digital Corp,Name,,2954699,5890915.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Westinghouse Air Brake Technologies Corp,Name,,2955733,189755396.0,0.08,Listed,,AustralianSuper,kept
Balanced,Equity,Westpac Banking Corp,Name,,6076146,3047281991.0,1.23,Listed,,AustralianSuper,kept
Balanced,Equity,Wh Group Ltd,Name,,BLLHKZ1,31061240.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Wharf Real Estate Investment Company Ltd,Name,,BF0GWS4,604451.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Wheaton Precious Metals Corp,Name,,CA9628791027,2221673.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Whitbread PLC,Name,,B1KJJ40,1969138.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Whitehaven Coal Ltd,Name,,B1XQXC4,258791714.0,0.1,Listed,,AustralianSuper,kept
Balanced,Equity,Wihlborgs Fastigheter Ab,Name,,BPMQMP9,393975.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Wilh Wilhelmsen Holding ASA,Name,,B3PFW04,22301.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Wilh Wilhelmsen Holding ASA,Name,,B682WX6,83613.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Williams Companies Inc,Name,,2967181,23200611.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Williams-Sonoma Inc,Name,,2967589,13041741.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Willis Towers Watson Plc,Name,,BDB6Q21,21194955.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Wilmar International Ltd,Name,,B17KC69,613850.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Wipro Ltd,Name,,6206051,12729659.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Wise Plc,Name,,BL9YR75,295245.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,WiseTech Global Ltd,Name,,BZ8GX83,37722936.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Wistron Corp,Name,,6672481,8128932.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Wiwynn Corp,Name,,BF4QXG5,1028406.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Wix.Com Ltd,Name,,BFZCHN7,41238.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Wolters Kluwer Nv,Name,,5671519,72092350.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Woodside Energy Group Ltd,Name,,BMGT167,2008991606.0,0.81,Listed,,AustralianSuper,kept
Balanced,Equity,Woolworths Group Ltd,Name,,6981239,955340606.0,0.39,Listed,,AustralianSuper,kept
Balanced,Equity,Woori Financial Group Inc,Name,,BGHWH98,19143594.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Workday Inc,Name,,B8K6ZD1,3440440.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Workman Co Ltd,Name,,6053194,21613.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Worley Ltd,Name,,6562474,11876717.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Wpp Plc,Name,,B7YQHN4,2207456.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Wpp Plc,Name,,B8KF9B4,14673.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Wsp Global Inc,Name,,BHR3R21,7711355.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Ww Grainger Inc,Name,,2380863,42386062.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Xcel Energy Inc,Name,,2614807,3715881.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Xero Ltd,Name,,B8P4LP4,868788387.0,0.35,Listed,,AustralianSuper,kept
Balanced,Equity,Xero Ltd,Name,,BVLH3Z2,66787514.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Xinyi Glass Holdings Ltd,Name,,B05NXN7,529845.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Xp Inc,Name,,BK4Y052,42220945.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,XPO Inc,Name,,B6Z1355,68088814.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Xtep International Holdings Ltd,Name,,B2RJYH8,2512270.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Xylem Inc,Name,,B3P2CN8,9740993.0,0.0,Listed,,AustralianSuper,kept
