Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARIS,International Shares,Equity,Listed,,Check Point Software Technologies Ltd,Name,,,2181334,11,Israel,,,3790.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cheniere Energy Inc,Name,,,2654364,10662,United States,,,3961796.0,0.04,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Chennai Petroleum Corp Ltd,Name,,,6121563,49090,India,,,593420.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Chesapeake Energy Corp,Name,,,BMZ5LZ5,2900,United States,,,517514.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Chevron Corp,Name,,,2838555,13351,United States,,,2917019.0,0.03,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Chewy Inc,Name,,,BJLFHW7,1422,United States,,,92479.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Chiba Bank Ltd,Name,,,6190563,5820,Japan,,,82052.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Chicony Electronics Co Ltd,Name,,,6140579,106418,Taiwan,,,722645.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,China Citic Bank Corp Ltd,Name,,,B1W0JF2,971541,China,,,1412601.0,0.02,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,China Coal Energy Co Ltd,Name,,,B1JNK84,233087,China,,,411397.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,China Development Financial Holding Corp,Name,,,6431756,1164678,Taiwan,,,909520.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,China Everbright Bank Co Ltd,Name,,,B5NRRJ0,689343,China,,,525265.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,China Feihe Ltd,Name,,,BK0SBL1,967752,China,,,1074131.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,China Fiber Optic Network System Group Ltd,Name,,,B4RCHB6,1114189,Hong Kong,,,0.0,,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,China Hongqiao Group Ltd,Name,,,B44ZV94,476093,China,,,1663943.0,0.02,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,China Lesso Group Holdings Ltd,Name,,,BCDBKF8,435316,China,,,354549.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,China Life Insurance Co Ltd,Name,,,6718976,217796,China,,,797605.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,China Lumena New Materials Corp,Name,,,2H1342S,34119,Hong Kong,,,0.0,,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,China Medical System Holdings Ltd,Name,,,B6WY993,236944,China,,,552694.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,China Merchants Bank Co Ltd,Name,,,B1DYPZ5,47974,China,,,511497.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,China Minsheng Banking Corp Ltd,Name,,,B57JY24,599833,China,,,518857.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,China Pacific Insurance Group Co Ltd,Name,,,B2Q5H56,203497,China,,,1062083.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,China Resources Pharmaceutical Group Ltd,Name,,,BYNGG26,372705,Hong Kong,,,370930.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,China Tower Corp Ltd,Name,,,BTVMCY5,666041,China,,,1452616.0,0.02,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,China Yongda Automobiles Services Holdings Ltd,Name,,,B8F2T65,271728,China,,,118843.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Chipmos Technologies Inc,Name,,,B0BSM06,175986,Taiwan,,,247744.0,0.0,,,,,,,nan,nan
