Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARSB,Socially Aware,Fixed Income,All Assets,,Barclays PLC,Name of Issuer/Counterparty,,Corporate,,,,,,1630638.0,0.05,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Becton Dickinson & Co,Name of Issuer/Counterparty,,Corporate,,,,,,587912.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Bendigo & Adelaide Bank Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,2440936.0,0.08,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Berry Global Inc,Name of Issuer/Counterparty,,Corporate,,,,,,819695.0,0.03,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,BPCE SA,Name of Issuer/Counterparty,,Corporate,,,,,,2471820.0,0.08,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,BRED Banque Populaire COBPFA,Name of Issuer/Counterparty,,Corporate,,,,,,470172.0,0.01,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Bristol-Myers Squibb Co,Name of Issuer/Counterparty,,Corporate,,,,,,641013.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Brixmor Operating Partnership LP,Name of Issuer/Counterparty,,Corporate,,,,,,524581.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Broadcom Inc,Name of Issuer/Counterparty,,Corporate,,,,,,463137.0,0.01,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Brown & Brown Inc,Name of Issuer/Counterparty,,Corporate,,,,,,651615.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Cadence Design Systems Inc,Name of Issuer/Counterparty,,Corporate,,,,,,307568.0,0.01,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Caisse Nationale de Reassurance Mutuelle Agricole Groupama,Name of Issuer/Counterparty,,Corporate,,,,,,1360956.0,0.04,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,CaixaBank SA,Name of Issuer/Counterparty,,Corporate,,,,,,483767.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Canadian Imperial Bank of Commerce,Name of Issuer/Counterparty,,Corporate,,,,,,601907.0,0.02,,,,,,,nan,nan
